Symbol,Quantity,AvgPrice
CCK3,1,2866.0
CLK3,-1,68.31
HSY,73,246.24
ORLY,16,805.73
PCG,1009,15.36
TN   JUN 23,1,122.62
ZC   MAY 23,-1,6.36
ZL   MAY 23,-1,0.53
ZM   MAY 23,1,438.6
ZW   MAY 23,-1,6.75
