Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,116.34,4239,3842,-397,-9.365,0.333,446929.67
LVS,STK,64.86,7629,6891,-738,-9.674,0.333,446925.25
GILD,STK,81.42,5984,5489,-495,-8.272,0.333,446925.25
ORLY,STK,929.6,534,481,-53,-9.925,0.333,446925.25
ULTA,STK,532.88,888,839,-49,-5.518,0.333,446925.25
PCG,STK,17.25,28608,25909,-2699,-9.434,0.333,446925.25
SGEN,STK,199.16,2447,2244,-203,-8.296,0.333,446925.25
HSY,STK,276.35,1793,1617,-176,-9.816,0.333,446925.25
ACGL,STK,75.9,6520,5888,-632,-9.693,0.333,446925.25
PCAR,STK,74.79,6554,5976,-578,-8.819,0.333,446925.25
AZN,STK,73.2,6685,6106,-579,-8.661,0.333,446925.25
YUM,STK,141.11,3482,3167,-315,-9.047,0.333,446925.25
LLY,STK,405.81,1237,1101,-136,-10.994,0.333,446925.25
AZO,STK,2679.54,184,167,-17,-9.239,0.333,446925.25
MDLZ,STK,77.2,6380,5789,-591,-9.263,0.333,446925.25
QQQ,STK,322.21,136614,124837,-11777,-8.621,30,40223674.56
RING,STK,25.93,140766,129270,-11496,-8.167,2.5,3351972.88
EWW,STK,61.08,60302,54878,-5424,-8.995,2.5,3351972.88
STIP,STK,98.37,60789,55656,-5133,-8.444,4.083,5474888.59
LTPZ,STK,59.7,98363,91707,-6656,-6.767,4.083,5474888.59
IGSB,STK,50.39,118246,108650,-9596,-8.115,4.083,5474888.59
IGIB,STK,50.75,116795,107880,-8915,-7.633,4.083,5474888.59
IGLB,STK,51.15,114454,107036,-7418,-6.481,4.083,5474888.59
HYG,STK,74.69,79897,73301,-6596,-8.256,4.083,5474888.59
UB,FUT,139031.26,43,39,-4,-9.302,4.083,5474888.59
ZB,FUT,130125,46,42,-4,-8.696,4.083,5474888.59
TN,FUT,120656.24,49,45,-4,-8.163,4.083,5474888.59
ZN,FUT,114750,52,48,-4,-7.692,4.083,5474888.59
ZF,FUT,109460.95,55,50,-5,-9.091,4.083,5474888.59
CGB,FUT,92429.49,65,59,-6,-9.231,4.083,5474888.59
IAU,STK,37.65,39045,35612,-3433,-8.792,1,1340789.15
SB,FUT,29019.19,26,24,-2,-7.692,0.526,705678.52
GF,FUT,104612.57,7,7,0,0,0.526,705678.52
CC,FUT,29250,26,24,-2,-7.692,0.526,705678.52
LE,FUT,65900,12,11,-1,-8.333,0.526,705678.52
PL,FUT,53070,14,13,-1,-7.143,0.526,705678.52
SI,FUT,124900,6,6,0,0,0.526,705678.52
ZM,FUT,43680,-18,-16,2,-11.111,-0.526,705678.52
ZO,FUT,15337.51,-99,-92,7,-7.071,-1.053,1411356.23
DA,FUT,33131.09,-46,-43,3,-6.522,-1.053,1411356.23
HG,FUT,97375,-16,-14,2,-12.5,-1.053,1411356.23
ZSLME,FUT,65244.75,-12,-22,-10,83.333,-1.053,1411356.23
ZC,FUT,29337.49,-53,-48,5,-9.434,-1.053,1411356.23
ZW,FUT,30987.51,-49,-46,3,-6.122,-1.053,1411356.23
,,,,,,,,
,,,,,,,4.033,134078842.74
