Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,113.27,6156,6156,0,-2.388,0.333,680634.04
LVS,STK,55.35,11853,12297,444,3.746,0.333,680627.3
ORLY,STK,911.99,759,759,0,-1.713,0.333,680627.3
SGEN,STK,196.49,3645,3464,-181,-4.966,0.333,680627.3
HSY,STK,262.42,2681,2594,-87,-3.245,0.333,680627.3
ACGL,STK,73.17,9589,9589,0,-2.993,0.333,680627.3
AZN,STK,72.79,9397,9397,0,-0.49,0.333,680627.3
YUM,STK,131.45,5224,5224,0,-0.881,0.333,680627.3
LLY,STK,423,1631,1631,0,-1.349,0.333,680627.3
MDLZ,STK,75.65,9290,8997,-293,-3.154,0.333,680627.3
GE,STK,101.5,6741,6741,0,-0.519,0.333,680627.3
CHD,STK,93.92,7435,7435,0,-2.529,0.333,680627.3
KMB,STK,138.57,5009,5009,0,-1.937,0.333,680627.3
PG,STK,146.96,4726,4726,0,-2.01,0.333,680627.3
HCA,STK,267.76,2544,2544,0,-0.079,0.333,680627.3
QQQ,STK,332.35,187917,187917,0,-1.917,30,61257069.75
EWW,STK,58.89,88693,88693,0,-2.266,2.5,5104755.81
EWU,STK,32.5,159316,159316,0,-1.41,2.5,5104755.81
STIP,STK,98.25,64635,62348,-2287,-3.538,3,6125706.97
TIP,STK,108.43,58680,56495,-2185,-3.724,3,6125706.97
IGSB,STK,50.32,126085,121735,-4350,-3.45,3,6125706.97
IGIB,STK,50.45,125885,121421,-4464,-3.546,3,6125706.97
HYG,STK,74.14,85111,85111,0,-2.922,3,6125706.97
ZB,FUT,127062.5,50,48,-2,-4,3,6125706.97
TN,FUT,118968.76,54,51,-3,-5.556,3,6125706.97
ZN,FUT,113625,56,54,-2,-3.571,3,6125706.97
ZF,FUT,108679.69,59,56,-3,-5.085,3,6125706.97
CGB,FUT,90529.86,70,70,0,-2.857,3,6125706.97
GBL,FUT,144229.39,44,42,-2,-4.545,3,6125706.97
FLKTB,FUT,85222.65,74,74,0,-2.703,3,6125706.97
IAU,STK,37.43,57070,54553,-2517,-4.41,1,2041902.32
SB,FUT,28660.81,37,37,0,0,0.526,1074685.46
GF,FUT,116712.44,9,9,0,0,0.526,1074685.46
CC,FUT,30020,37,37,0,-2.703,0.526,1074685.46
LE,FUT,65023.18,17,17,0,0,0.526,1074685.46
PL,FUT,52225,21,21,0,0,0.526,1074685.46
SI,FUT,117550,10,9,-1,-10,0.526,1074685.46
ZM,FUT,40550,-27,-27,0,0,-0.526,1074685.46
DA,FUT,34387.21,-67,-63,4,-5.97,-1.053,2149370.91
HG,FUT,89750,-24,-24,0,0,-1.053,2149370.91
ZSLME,FUT,57676.81,-37,-37,0,0,-1.053,2149370.91
ZC,FUT,28750,-77,-77,0,-2.597,-1.053,2149370.91
ZS,FUT,65962.52,-33,-33,0,0,-1.053,2149370.91
ZL,FUT,28632,-76,-76,0,-1.316,-1.053,2149370.91
,,,,,,,,
,,,,,,,5.353,177645407.25
