Symbol,Quantity,AvgPrice
INTC,-18000,119.54
KLAC,-6800,229.6
MU,-1600,956.15
QQQ,1480,710.18
RSP,9000,213.8
SCHD,148233,32.16
SNDK,-900,1714.25
STX,-1500,799.3
VYM,15000,158.61
