Symbol,Quantity,AvgPrice
ADBE,2300,249.98
DHR,1500,196.47
IQQ,430000,23.21
KLAC,5440,186.72
NOW,4500,111.35
SMH,18000,543.91
TEAM,8000,101.18
U11,8500,43.08
WDAY,2800,160.41
