Symbol,Quantity,AvgPrice
CNXT,9000,56.33
DBMF,-165000,30.66
KORU,240,621.69
MU,2100,1010.43
QQQ,13400,725.97
SCHD,87800,32.13
TQQQ,-14913,77.39
