Symbol,Quantity,AvgPrice
BAC,5000,58.5
CNXT,9145,54.62
INTC,4000,107.81
JPM,800,332.15
KORU,160,528.29
KRE,3600,73.35
QQQ,480,707.84
RSP,-33000,211.91
SCHD,93900,32.4
SGOV,200,100.47
VYM,12800,160.01
