Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,405.35,3577,3577,0,-0.867,0.298,1437238.42
EXR,STK,197.71,7398,7398,0,-1.744,0.298,1437238.42
IT,STK,339.34,4375,4235,-140,-3.2,0.298,1437238.42
MAA,STK,202.55,7239,7239,0,-1.975,0.298,1437238.42
WM,STK,159.58,9125,9125,0,-1.304,0.298,1437238.42
EFX,STK,288.34,5091,5091,0,-2.082,0.298,1437238.42
RMD,STK,261.65,2774,2774,0,-1.009,0.149,718619.21
RHI,STK,117.44,12344,12344,0,-0.859,0.298,1437238.42
TEAM,STK,444.5,3299,3299,0,-2.001,0.298,1437238.42
AON,STK,297.53,4924,4924,0,-1.889,0.298,1437238.42
PLD,STK,148.45,9864,9864,0,-1.845,0.298,1437238.42
ALB,STK,274.57,2542,2542,0,2.95,0.149,718619.21
TMO,STK,618.58,2339,2339,0,-0.684,0.298,1437238.42
ODFL,STK,351.94,4193,4193,0,-2.6,0.298,1437238.42
DXCM,STK,637.05,2293,2293,0,-1.614,0.298,1437238.42
SPG,STK,167.49,8725,8725,0,-1.65,0.298,1437238.42
QQQ,STK,394.5,334340,334340,0,-0.485,27.17,131257308.79
XLE,STK,58.82,40069,40069,0,-1.378,0.481,2324413.09
PBW,STK,92.01,24301,25263,962,3.959,0.481,2324413.09
2823,STK,2.34,1005100,1005100,0,-1.17,0.481,2324413.09
2800,STK,3.23,738000,738000,0,-2.489,0.481,2324413.09
EWC,STK,39.86,59260,59260,0,-1.596,0.481,2324413.09
KSA,STK,43.22,54176,54176,0,-0.729,0.481,2324413.09
FM,STK,36.22,64964,64964,0,-1.215,0.481,2324413.09
STIP,STK,106.43,231029,231029,0,-1.762,5,24155267.63
LTPZ,STK,93.62,159949,154808,-5141,-3.214,3,14493160.58
ZN,FUT,131531.25,112,112,0,-1.786,3,14493160.58
ZB,FUT,163250,45,45,0,-2.222,1.5,7246580.29
ZT,FUT,219484.38,112,112,0,-1.786,5,24155267.63
Z3N,FUT,229695.31,107,107,0,-1.869,5,24155267.63
CYBA,STK,5.72,2574839,2574839,0,-1.595,3,14493160.58
IGLB,STK,71.53,206797,206797,0,-2.021,3,14493160.58
GBS,FUT,130040.77,189,189,0,-1.587,5,24155267.63
IAU,STK,34.75,141358,141358,0,-1.652,1,4831053.53
HO,FUT,105361.2,15,14,-1,-6.667,0.316,1525595.98
ZO,FUT,35580.95,44,44,0,-2.273,0.316,1525595.98
GOIL,FUT,73100,21,21,0,0,0.316,1525595.98
RB,FUT,99645,16,15,-1,-6.25,0.316,1525595.98
COIL,FUT,84820,19,18,-1,-5.263,0.316,1525595.98
CL,FUT,82410,19,19,0,0,0.316,1525595.98
ZL,FUT,35352,-44,-44,0,-2.273,-0.316,1525595.98
ZS,FUT,60625,-52,-50,2,-3.846,-0.632,3051191.96
SCI,FUT,8805,-341,-341,0,1.76,-0.632,3051191.96
AH,FUT,64737.5,-48,-48,0,-2.083,-0.632,3051191.96
CC,FUT,24830,-126,-126,0,-2.381,-0.632,3051191.96
HE,FUT,29962.32,-101,-101,0,0.99,-0.632,3051191.96
DA,FUT,36060,-87,-87,0,-2.299,-0.632,3051191.96
,,,,,,,,
,,,,,,,5.279,364744447
