Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,423.81,2876,2876,0,-0.695,0.298,1210354.17
EXR,STK,202.04,5997,5997,0,-0.1,0.298,1210354.17
IT,STK,339.69,3554,3554,0,0.253,0.298,1210354.17
MAA,STK,203.44,5870,5870,0,1.346,0.298,1210354.17
MRNA,STK,350.4,3583,3454,-129,-3.6,0.298,1210354.17
WM,STK,161.23,7492,7492,0,0.2,0.298,1210354.17
EFX,STK,274.51,4213,4409,196,4.652,0.298,1210354.17
RMD,STK,262.6,2271,2271,0,1.497,0.149,605177.09
RHI,STK,114.74,10573,10573,0,-0.227,0.298,1210354.17
TEAM,STK,450.38,2658,2658,0,1.091,0.298,1210354.17
AON,STK,304.68,3899,3899,0,1.898,0.298,1210354.17
PLD,STK,140,4122,4323,201,4.876,0.149,605177.09
ORCL,STK,96,12450,12450,0,1.269,0.298,1210354.17
ORLY,STK,621.1,963,963,0,1.142,0.149,605177.09
ALB,STK,260.35,2350,2350,0,-1.106,0.149,605177.09
TMO,STK,636.2,1893,1893,0,0.475,0.298,1210354.17
ODFL,STK,346.91,3512,3512,0,-0.655,0.298,1210354.17
QQQ,STK,389.26,282343,282343,0,0.575,27.17,110536865.98
XLE,STK,57.54,32979,34019,1040,3.154,0.481,1957478.34
PBW,STK,91.7,21428,21428,0,-0.378,0.481,1957478.34
2823,STK,2.33,811100,840100,29000,3.578,0.481,1957478.34
2800,STK,3.23,596500,596500,0,1.598,0.481,1957478.34
EWC,STK,39.33,48200,49771,1571,3.259,0.481,1957478.34
KSA,STK,42.8,44843,44843,0,1.989,0.481,1957478.34
FM,STK,35.99,52807,52807,0,2.998,0.481,1957478.34
STIP,STK,105.89,190162,190162,0,1.022,5,20342086.9
LTPZ,STK,88.72,136612,136612,0,0.701,3,12205252.14
ZN,FUT,131093.75,93,93,0,0,3,12205252.14
ZB,FUT,161156.26,38,38,0,0,1.5,6102626.07
ZT,FUT,219445.32,92,92,0,1.087,5,20342086.9
Z3N,FUT,229710.94,88,88,0,1.136,5,20342086.9
CYBA,STK,5.7,2063547,2141272,77725,3.767,3,12205252.14
IGLB,STK,70.36,172186,172186,0,0.745,3,12205252.14
IAU,STK,33.93,118749,118749,0,0.974,1,4068417.38
HO,FUT,103370.36,11,11,0,0,0.286,1162405.02
ZO,FUT,37222.2,30,31,1,3.333,0.286,1162405.02
GOIL,FUT,70650,16,16,0,0,0.286,1162405.02
RB,FUT,100556.36,11,12,1,9.091,0.286,1162405.02
ZL,FUT,37242,31,31,0,0,0.286,1162405.02
COIL,FUT,83000,14,14,0,0,0.286,1162405.02
CL,FUT,81930,14,14,0,0,0.286,1162405.02
ZS,FUT,62612.51,-37,-37,0,0,-0.571,2324810.05
NG,FUT,56190,-42,-42,0,-2.381,-0.571,2324810.05
SCI,FUT,9810,-245,-237,8,-3.265,-0.571,2324810.05
AH,FUT,68302.68,-34,-34,0,0,-0.571,2324810.05
SB,FUT,21784,-105,-105,0,1.905,-0.571,2324810.05
CC,FUT,25250,-89,-92,-3,3.371,-0.571,2324810.05
HE,FUT,29820,-76,-76,0,2.632,-0.571,2324810.05
,,,,,,,,
,,,,,,,4.303,286823345.13
