Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,,0,,,,0,0
GS,STK,386.31,2426,2638,212,8.739,0.298,1018922.91
IPG,STK,36.92,24985,27598,2613,10.458,0.298,1018922.91
NUE,STK,101.75,4703,5007,304,6.464,0.149,509461.46
EXR,STK,179.76,5418,5668,250,4.614,0.298,1018922.91
JCI,STK,68.95,13585,14778,1193,8.782,0.298,1018922.91
IT,STK,306.4,3098,3325,227,7.327,0.298,1018922.91
TGT,STK,237.6,2042,2144,102,4.995,0.149,509461.46
EXPD,STK,,0,,,,0,0
MAA,STK,195.15,4888,5221,333,6.813,0.298,1018922.91
MRNA,STK,328.7,3035,3100,65,2.142,0.298,1018922.91
MMC,STK,157.42,5956,6473,517,8.68,0.298,1018922.91
OTIS,STK,,0,,,,0,0
CARR,STK,51,18223,19979,1756,9.636,0.298,1018922.91
WM,STK,156.2,6061,6523,462,7.623,0.298,1018922.91
REGN,STK,547.12,855,931,76,8.889,0.149,509461.46
EFX,STK,254.94,3625,3997,372,10.262,0.298,1018922.91
RMD,STK,252.25,1856,2020,164,8.836,0.149,509461.46
RHI,STK,105.82,8645,9629,984,11.382,0.298,1018922.91
TEAM,STK,410,2398,2485,87,3.628,0.298,1018922.91
QQQ,STK,362.67,237289,256581,19292,8.13,27.169,93054194.88
XLE,STK,56.98,26762,28921,2159,8.067,0.481,1647892.21
PBW,STK,81.25,19830,20282,452,2.279,0.481,1647892.21
2823,STK,2.37,615300,695313,80013,13.004,0.481,1647892.21
2800,STK,3.29,431000,500879,69879,16.213,0.481,1647892.21
EZU,STK,49.09,31442,33569,2127,6.765,0.481,1647892.21
EWC,STK,38.16,40161,43184,3023,7.527,0.481,1647892.21
KSA,STK,42.86,35649,38448,2799,7.852,0.481,1647892.21
STIP,STK,105.68,148613,162043,13430,9.037,5,17124754.87
LTPZ,STK,88.92,108252,115552,7300,6.744,3,10274852.92
ZN,FUT,131406.25,72,78,6,8.333,3,10274852.92
ZB,FUT,159781.27,30,32,2,6.667,1.5,5137426.46
ZT,FUT,219710.94,71,78,7,9.859,5,17124754.87
Z3N,FUT,230140.63,68,74,6,8.824,5,17124754.87
3KTB,FUT,,0,,,,0,0
GBX,FUT,,0,,,,0,0
BTP,FUT,,0,,,,0,0
OAT,FUT,,0,,,,0,0
CYBA,STK,5.65,1672810,1818558,145748,8.713,3,10274852.92
IGLB,STK,69.72,137951,147373,9422,6.83,3,10274852.92
IAU,STK,34.23,93599,100057,6458,6.9,1,3424950.97
RB,FUT,,0,,,,0,0
AH,FUT,79225,22,24,2,9.091,0.545,1868154.92
HO,FUT,106898.38,16,17,1,6.25,0.545,1868154.92
HE,FUT,31249.36,55,60,5,9.091,0.545,1868154.92
ZL,FUT,35832,47,52,5,10.638,0.545,1868154.92
KC,FUT,79312.5,22,24,2,9.091,0.545,1868154.92
PB,FUT,57125,15,16,1,6.667,0.273,934077.63
CT,FUT,52720,33,35,2,6.061,0.545,1868154.92
ZO,FUT,31562.51,53,59,6,11.321,0.545,1868154.92
SB,FUT,22321.6,75,84,9,12,0.545,1868154.92
NG,FUT,57040,16,16,0,0,0.273,934077.63
NI,FUT,116010,15,16,1,6.667,0.545,1868154.92
GOIL,FUT,72550,24,26,2,8.333,0.545,1868154.92
,,,,,,,,
,,,,,,,4.13,241459042.2
