Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,417.3,2782,2782,0,-0.899,0.298,1150635.98
EXR,STK,187.28,6112,6112,0,0.524,0.298,1150635.98
JCI,STK,73.07,15570,15570,0,1.137,0.298,1150635.98
IT,STK,326.42,3554,3554,0,-0.816,0.298,1150635.98
TGT,STK,,0,,,,0,0
MAA,STK,202.68,5654,5654,0,0.407,0.298,1150635.98
MRNA,STK,345.08,3288,3288,0,1.399,0.298,1150635.98
MMC,STK,168.91,6689,6689,0,1.839,0.298,1150635.98
CARR,STK,,0,,,,0,0
WM,STK,160.05,7263,7263,0,-1.019,0.298,1150635.98
REGN,STK,,0,,,,0,0
EFX,STK,270.97,4200,4200,0,1.095,0.298,1150635.98
RMD,STK,269.5,2158,2158,0,-1.066,0.149,575317.99
RHI,STK,111.8,10171,10171,0,1.19,0.298,1150635.98
TEAM,STK,427,2707,2707,0,-0.443,0.298,1150635.98
AON,STK,320.24,3552,3552,0,1.154,0.298,1150635.98
PLD,STK,146.23,3998,3998,0,-1.601,0.149,575317.99
ORCL,STK,97.24,11470,11833,363,3.165,0.298,1150635.98
ORLY,STK,658.35,1754,1754,0,-0.342,0.298,1150635.98
QQQ,STK,378.73,273990,273990,0,1.267,27.17,105083039.78
XLE,STK,58.76,31351,31351,0,1.014,0.481,1860897.47
PBW,STK,83.19,22697,22697,0,-1.445,0.481,1860897.47
2823,STK,2.41,756400,756400,0,2.083,0.481,1860897.47
2800,STK,3.38,533500,550600,17100,3.198,0.481,1860897.47
EWC,STK,39.32,46493,46493,0,1.794,0.481,1860897.47
KSA,STK,43.63,41988,41988,0,1.581,0.481,1860897.47
FM,STK,35.62,52807,52807,0,-1.068,0.481,1860897.47
STIP,STK,106.26,178733,178733,0,1.823,5,19338419.88
LTPZ,STK,90.19,127036,127036,0,1.271,3,11603051.93
ZN,FUT,130734.38,87,87,0,2.299,3,11603051.93
ZB,FUT,159593.75,36,36,0,0,1.5,5801525.96
ZT,FUT,219304.69,86,86,0,2.326,5,19338419.88
Z3N,FUT,229343.76,82,82,0,2.439,5,19338419.88
CYBA,STK,5.68,2000037,2000037,0,2.138,3,11603051.93
IGLB,STK,69.78,162134,162134,0,2.557,3,11603051.93
IAU,STK,34.06,111474,111474,0,1.867,1,3867683.98
AH,FUT,67450,30,31,1,3.333,0.545,2109645.63
HO,FUT,106444.8,20,20,0,0,0.545,2109645.63
HE,FUT,,0,,,,0,0
KC,FUT,77962.5,28,27,-1,-3.571,0.545,2109645.63
PB,FUT,60319.94,17,17,0,0,0.273,1054823.01
CT,FUT,54130,38,38,0,2.632,0.545,2109645.63
ZO,FUT,35287.5,62,60,-2,-3.226,0.545,2109645.63
SB,FUT,,0,,,,0,0
NG,FUT,60743.24,17,17,0,0,0.273,1054823.01
NI,FUT,118868.53,17,18,1,5.882,0.545,2109645.63
GOIL,FUT,72675,29,29,0,0,0.545,2109645.63
RB,FUT,101346,21,21,0,0,0.545,2109645.63
ZSLME,FUT,83473.5,12,13,1,8.333,0.273,1054823.01
ZL,FUT,37176,28,28,0,0,0.273,1054823.01
COIL,FUT,84630,25,25,0,0,0.545,2109645.63
,,,,,,,,
,,,,,,,4.303,272671641.78
