Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,239.53,3090,3520,430,13.916,0.298,843177.35
GS,STK,391.45,2005,2154,149,7.431,0.298,843177.35
IPG,STK,37.4,19536,22545,3009,15.402,0.298,843177.35
NUE,STK,97.25,3846,4335,489,12.715,0.149,421588.68
EXR,STK,170.9,4464,4934,470,10.529,0.298,843177.35
JCI,STK,69.7,11060,12097,1037,9.376,0.298,843177.35
IT,STK,304.2,2384,2772,388,16.275,0.298,843177.35
TGT,STK,226.83,1639,1859,220,13.423,0.149,421588.68
EXPD,STK,115.66,3249,3645,396,12.188,0.149,421588.68
MAA,STK,192.1,4016,4389,373,9.288,0.298,843177.35
MRNA,STK,297.88,2305,2831,526,22.82,0.298,843177.35
MMC,STK,154.72,4952,5450,498,10.057,0.298,843177.35
OTIS,STK,82.87,4557,5087,530,11.63,0.149,421588.68
CARR,STK,52.61,14488,16027,1539,10.623,0.298,843177.35
WM,STK,151.36,5021,5571,550,10.954,0.298,843177.35
REGN,STK,546.57,661,771,110,16.641,0.149,421588.68
EFX,STK,257.02,2959,3281,322,10.882,0.298,843177.35
RMD,STK,256.17,1439,1646,207,14.385,0.149,421588.68
QQQ,STK,363.01,192030,212127,20097,10.466,27.169,77004048.7
XLE,STK,54.29,21764,25118,3354,15.411,0.481,1363660.96
PBW,STK,73.19,16250,18632,2382,14.658,0.481,1363660.96
2823,STK,2.3,522700,592896,70196,13.43,0.481,1363660.96
2800,STK,3.26,375000,418301,43301,11.547,0.481,1363660.96
EZU,STK,48.17,25251,28309,3058,12.11,0.481,1363660.96
EWC,STK,36.87,33411,36986,3575,10.7,0.481,1363660.96
KSA,STK,42.51,29014,32079,3065,10.564,0.481,1363660.96
STIP,STK,105.53,119713,134285,14572,12.172,5,14171047.96
LTPZ,STK,87.48,87402,97195,9793,11.205,3,8502628.77
ZN,FUT,131744.09,57,65,8,14.035,3,8502628.77
ZB,FUT,159550.75,24,27,3,12.5,1.5,4251314.39
ZT,FUT,220018.33,57,64,7,12.281,5,14171047.96
Z3N,FUT,230723.75,55,61,6,10.909,5,14171047.96
3KTB,FUT,,0,,,,0,0
GBX,FUT,,0,,,,0,0
BTP,FUT,,0,,,,0,0
OAT,FUT,,0,,,,0,0
CYBA,STK,5.66,1333690,1502231,168541,12.637,3,8502628.77
IGLB,STK,69.37,109436,122569,13133,12.001,3,8502628.77
IAU,STK,33.52,75514,84553,9039,11.97,1,2834209.59
RB,FUT,,0,,,,0,0
AH,FUT,72932.95,19,21,2,10.526,0.545,1545932.38
HO,FUT,101102.38,13,15,2,15.385,0.545,1545932.38
HE,FUT,32729.73,41,47,6,14.634,0.545,1545932.38
ZL,FUT,36266.46,37,43,6,16.216,0.545,1545932.38
KC,FUT,72897.53,19,21,2,10.526,0.545,1545932.38
PB,FUT,53810.77,13,14,1,7.692,0.273,772966.33
CT,FUT,56281.42,24,27,3,12.5,0.545,1545932.38
ZO,FUT,30400.72,46,51,5,10.87,0.545,1545932.38
SB,FUT,22355.2,61,69,8,13.115,0.545,1545932.38
NG,FUT,55080,11,14,3,27.273,0.273,772966.33
NI,FUT,109192.31,13,14,1,7.692,0.545,1545932.38
GOIL,FUT,68617.89,19,23,4,21.053,0.545,1545932.38
,,,,,,,,
,,,,,,,3.485,199811775.1
