Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,415.65,2782,2782,0,0.395,0.298,1160936.4
EXR,STK,193.6,6322,5997,-325,-5.141,0.298,1160936.4
JCI,STK,73.43,16204,16204,0,-2.431,0.298,1160936.4
IT,STK,326.84,3554,3554,0,-0.056,0.298,1160936.4
TGT,STK,,0,,,,0,0
MAA,STK,206.27,5654,5654,0,-0.46,0.298,1160936.4
MRNA,STK,345.35,3288,3288,0,2.251,0.298,1160936.4
MMC,STK,167.42,6933,6933,0,0.014,0.298,1160936.4
CARR,STK,,0,,,,0,0
WM,STK,157.49,7492,7492,0,-1.615,0.298,1160936.4
REGN,STK,,0,,,,0,0
EFX,STK,275.54,4348,4213,-135,-3.105,0.298,1160936.4
RMD,STK,272.02,2158,2158,0,-1.112,0.149,580468.2
RHI,STK,112.38,10573,10573,0,-2.298,0.298,1160936.4
TEAM,STK,455,2815,2552,-263,-9.343,0.298,1160936.4
AON,STK,320.57,3668,3668,0,-1.281,0.298,1160936.4
PLD,STK,146.67,3998,3998,0,-1.001,0.149,580468.2
ORCL,STK,96.1,11833,11833,0,2.096,0.298,1160936.4
ORLY,STK,625,1754,1857,103,5.872,0.298,1160936.4
QQQ,STK,380.82,273990,273990,0,1.613,27.17,106023736
XLE,STK,58.06,32979,32979,0,-1.944,0.481,1877556.09
PBW,STK,87.62,22697,21428,-1269,-5.591,0.481,1877556.09
2823,STK,2.41,780000,780000,0,-0.119,0.481,1877556.09
2800,STK,3.28,550500,572500,22000,3.983,0.481,1877556.09
EWC,STK,39.54,48200,48200,0,-1.483,0.481,1877556.09
KSA,STK,43.49,43264,43264,0,-0.213,0.481,1877556.09
FM,STK,35.97,52807,52807,0,-1.153,0.481,1877556.09
STIP,STK,105.99,178733,178733,0,2.996,5,19511536.09
LTPZ,STK,89.69,127036,127036,0,2.747,3,11706921.65
ZN,FUT,130421.88,90,90,0,0,3,11706921.65
ZB,FUT,159625,36,36,0,2.778,1.5,5853460.83
ZT,FUT,219171.88,89,89,0,0,5,19511536.09
Z3N,FUT,229164.06,85,85,0,0,5,19511536.09
CYBA,STK,5.68,2063547,2063547,0,-0.12,3,11706921.65
IGLB,STK,70.32,162134,162134,0,2.681,3,11706921.65
IAU,STK,34.17,111474,111474,0,2.448,1,3902307.22
AH,FUT,67950,31,31,0,0,0.545,2128531.03
HO,FUT,104643,21,20,-1,-4.762,0.545,2128531.03
HE,FUT,,0,,,,0,0
KC,FUT,75487.5,28,28,0,0,0.545,2128531.03
PB,FUT,60725,18,18,0,0,0.273,1064265.71
CT,FUT,57152.05,38,38,0,-2.632,0.545,2128531.03
ZO,FUT,35712.5,60,60,0,0,0.545,2128531.03
SB,FUT,,0,,,,0,0
NG,FUT,58046.29,17,18,1,5.882,0.273,1064265.71
NI,FUT,115950.28,18,18,0,0,0.545,2128531.03
GOIL,FUT,71600,30,30,0,0,0.545,2128531.03
RB,FUT,99737.41,22,21,-1,-4.545,0.545,2128531.03
ZSLME,FUT,83703.62,13,13,0,0,0.273,1064265.71
ZL,FUT,37026,29,29,0,0,0.273,1064265.71
COIL,FUT,84030,26,25,-1,-3.846,0.545,2128531.03
,,,,,,,,
,,,,,,,4.303,275112579.6
