Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,,0,,,,0,0
GS,STK,386.53,2426,2418,-8,-0.33,0.298,934801.4
IPG,STK,36.88,24985,25347,362,1.449,0.298,934801.4
NUE,STK,99.6,4703,4693,-10,-0.213,0.149,467400.7
EXR,STK,176.66,5418,5292,-126,-2.326,0.298,934801.4
JCI,STK,68.16,13585,13715,130,0.957,0.298,934801.4
IT,STK,301.06,3098,3105,7,0.226,0.298,934801.4
TGT,STK,230.24,2042,2030,-12,-0.588,0.149,467400.7
EXPD,STK,,0,,,,0,0
MAA,STK,193.54,4888,4830,-58,-1.187,0.298,934801.4
MRNA,STK,313.99,3035,2977,-58,-1.911,0.298,934801.4
MMC,STK,157,5956,5954,-2,-0.034,0.298,934801.4
OTIS,STK,,0,,,,0,0
CARR,STK,50.3,18223,18585,362,1.987,0.298,934801.4
WM,STK,154.46,6061,6052,-9,-0.148,0.298,934801.4
REGN,STK,544.44,855,858,3,0.351,0.149,467400.7
EFX,STK,255.63,3625,3657,32,0.883,0.298,934801.4
RMD,STK,252.25,1856,1853,-3,-0.162,0.149,467400.7
RHI,STK,105.98,8645,8821,176,2.036,0.298,934801.4
TEAM,STK,397.47,2398,2352,-46,-1.918,0.298,934801.4
QQQ,STK,358.97,237289,237824,535,0.225,27.169,85371710.03
XLE,STK,56.11,26762,26944,182,0.68,0.481,1511843.46
PBW,STK,78.36,19830,19294,-536,-2.703,0.481,1511843.46
2823,STK,2.37,615300,637909,22609,3.674,0.481,1511843.46
2800,STK,3.29,431000,459527,28527,6.619,0.481,1511843.46
EZU,STK,48.32,31442,31288,-154,-0.49,0.481,1511843.46
EWC,STK,37.75,40161,40049,-112,-0.279,0.481,1511843.46
KSA,STK,42.45,35649,35615,-34,-0.095,0.481,1511843.46
STIP,STK,105.54,148613,148862,249,0.168,5,15710947.9
LTPZ,STK,87.76,108252,107413,-839,-0.775,3,9426568.74
ZN,FUT,131203.12,72,72,0,0,3,9426568.74
ZB,FUT,159062.5,30,30,0,0,1.5,4713284.37
ZT,FUT,219765.62,71,71,0,0,5,15710947.9
Z3N,FUT,230187.5,68,68,0,0,5,15710947.9
3KTB,FUT,,0,,,,0,0
GBX,FUT,,0,,,,0,0
BTP,FUT,,0,,,,0,0
OAT,FUT,,0,,,,0,0
CYBA,STK,5.63,1672810,1674346,1536,0.092,3,9426568.74
IGLB,STK,69.02,137951,136577,-1374,-0.996,3,9426568.74
IAU,STK,33.7,93599,93240,-359,-0.384,1,3142189.58
RB,FUT,,0,,,,0,0
AH,FUT,77625,22,22,0,0,0.545,1713921.45
HO,FUT,104664,16,16,0,0,0.545,1713921.45
HE,FUT,31268.79,53,55,2,3.774,0.545,1713921.45
ZL,FUT,36246,47,47,0,0,0.545,1713921.45
KC,FUT,79350,22,22,0,0,0.545,1713921.45
PB,FUT,56170.33,15,15,0,0,0.273,856960.88
CT,FUT,52450,31,33,2,6.452,0.545,1713921.45
ZO,FUT,32125,51,53,2,3.922,0.545,1713921.45
SB,FUT,22400,75,77,2,2.667,0.545,1713921.45
NG,FUT,53790,16,16,0,0,0.273,856960.88
NI,FUT,115080,15,15,0,0,0.545,1713921.45
GOIL,FUT,71225,24,24,0,0,0.545,1713921.45
,,,,,,,,
,,,,,,,3.896,221524364.12
