Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,415.99,2638,2699,61,2.312,0.298,1122587.57
IPG,STK,,0,,,,0,0
NUE,STK,,0,,,,0,0
EXR,STK,183.67,5668,6112,444,7.833,0.298,1122587.57
JCI,STK,72.1,14778,15570,792,5.359,0.298,1122587.57
IT,STK,315.86,3325,3554,229,6.887,0.298,1122587.57
TGT,STK,253.93,2144,2210,66,3.078,0.149,561293.78
MAA,STK,198.56,5221,5654,433,8.293,0.298,1122587.57
MRNA,STK,338.5,3260,3316,56,1.718,0.298,1122587.57
MMC,STK,161.81,6473,6938,465,7.184,0.298,1122587.57
CARR,STK,53.97,19979,20800,821,4.109,0.298,1122587.57
WM,STK,157.16,6523,7143,620,9.505,0.298,1122587.57
REGN,STK,545,931,1030,99,10.634,0.149,561293.78
EFX,STK,268.92,3997,4174,177,4.428,0.298,1122587.57
RMD,STK,260.13,2020,2158,138,6.832,0.149,561293.78
RHI,STK,110.37,9629,10171,542,5.629,0.298,1122587.57
TEAM,STK,414.77,2586,2707,121,4.679,0.298,1122587.57
AON,STK,305.89,3381,3670,289,8.548,0.298,1122587.57
PLD,STK,139.79,3817,4015,198,5.187,0.149,561293.78
QQQ,STK,374.18,256581,273990,17409,6.785,27.169,102521477.08
XLE,STK,57.91,28921,31351,2430,8.402,0.481,1815547.85
PBW,STK,79.99,21346,22697,1351,6.329,0.481,1815547.85
2823,STK,2.4,695300,756478,61178,8.799,0.481,1815547.85
2800,STK,3.4,500500,533985,33485,6.69,0.481,1815547.85
EZU,STK,49.67,17183,0,-17183,-100,0,0
EWC,STK,39.05,43184,46493,3309,7.663,0.481,1815547.85
KSA,STK,43.24,38448,41988,3540,9.207,0.481,1815547.85
FM,STK,35.66,23978,50913,26935,112.332,0.481,1815547.85
STIP,STK,105.56,162043,178733,16690,10.3,5,18867017.94
LTPZ,STK,89.11,115552,127036,11484,9.938,3,11320210.76
ZN,FUT,130718.76,78,87,9,11.538,3,11320210.76
ZB,FUT,159093.75,32,36,4,12.5,1.5,5660105.38
ZT,FUT,219484.37,78,86,8,10.256,5,18867017.94
Z3N,FUT,229656.26,74,82,8,10.811,5,18867017.94
3KTB,FUT,,0,,,,0,0
GBX,FUT,,0,,,,0,0
BTP,FUT,,0,,,,0,0
OAT,FUT,,0,,,,0,0
CYBA,STK,5.66,1818558,2000037,181479,9.979,3,11320210.76
IGLB,STK,69.82,147373,162134,14761,10.016,3,11320210.76
IAU,STK,33.85,104326,111474,7148,6.852,1,3773403.59
AH,FUT,79912.5,24,26,2,8.333,0.545,2058219.97
HO,FUT,107310,18,19,1,5.556,0.545,2058219.97
HE,FUT,31490.61,31,33,2,6.452,0.273,1029110.17
ZL,FUT,,0,,,,0,0
KC,FUT,76200,25,27,2,8,0.545,2058219.97
PB,FUT,60200,16,17,1,6.25,0.273,1029110.17
CT,FUT,53570,35,38,3,8.571,0.545,2058219.97
ZO,FUT,33000,59,62,3,5.085,0.545,2058219.97
SB,FUT,21526.4,87,96,9,10.345,0.545,2058219.97
NG,FUT,53060,18,19,1,5.556,0.273,1029110.17
NI,FUT,123239.25,16,17,1,6.25,0.545,2058219.97
GOIL,FUT,73300,26,28,2,7.692,0.545,2058219.97
RB,FUT,101963.42,19,20,1,5.263,0.545,2058219.97
ZSLME,FUT,92125,10,11,1,10,0.273,1029110.17
,,,,,,,,
,,,,,,,4.303,266024951.8
