Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,408,2699,2733,34,1.26,0.298,1115021.48
IPG,STK,,0,,,,0,0
NUE,STK,,0,,,,0,0
EXR,STK,184.99,6112,6027,-85,-1.391,0.298,1115021.48
JCI,STK,72.46,15570,15388,-182,-1.169,0.298,1115021.48
IT,STK,315.16,3554,3538,-16,-0.45,0.298,1115021.48
TGT,STK,251.83,2210,2214,4,0.181,0.149,557510.74
MAA,STK,199.65,5654,5585,-69,-1.22,0.298,1115021.48
MRNA,STK,336,3316,3319,3,0.09,0.298,1115021.48
MMC,STK,166.7,6938,6689,-249,-3.589,0.298,1115021.48
CARR,STK,54.02,20800,20641,-159,-0.764,0.298,1115021.48
WM,STK,160.5,7143,6947,-196,-2.744,0.298,1115021.48
REGN,STK,562.71,1030,991,-39,-3.786,0.149,557510.74
EFX,STK,268,4174,4161,-13,-0.311,0.298,1115021.48
RMD,STK,262,2158,2128,-30,-1.39,0.149,557510.74
RHI,STK,109.25,10171,10206,35,0.344,0.298,1115021.48
TEAM,STK,409.69,2707,2722,15,0.554,0.298,1115021.48
AON,STK,313.89,3670,3552,-118,-3.215,0.298,1115021.48
PLD,STK,143.92,4015,3874,-141,-3.512,0.149,557510.74
QQQ,STK,373.78,273990,272434,-1556,-0.568,27.169,101830495.93
XLE,STK,58.16,31351,31006,-345,-1.1,0.481,1803311.3
PBW,STK,81.82,22697,22040,-657,-2.895,0.481,1803311.3
2823,STK,2.42,756400,745170,-11230,-1.485,0.481,1803311.3
2800,STK,3.43,533500,525747,-7753,-1.453,0.481,1803311.3
EZU,STK,,0,,,,0,0
EWC,STK,39.65,46493,45481,-1012,-2.177,0.481,1803311.3
KSA,STK,43.94,41988,41040,-948,-2.258,0.481,1803311.3
FM,STK,35.7,50913,50513,-400,-0.786,0.481,1803311.3
STIP,STK,105.84,178733,177058,-1675,-0.937,5,18739856.74
LTPZ,STK,87.94,127036,127859,823,0.648,3,11243914.05
ZN,FUT,130421.87,87,86,-1,-1.149,3,11243914.05
ZB,FUT,157562.5,36,36,0,0,1.5,5621957.02
ZT,FUT,219476.56,86,85,-1,-1.163,5,18739856.74
Z3N,FUT,229617.18,82,82,0,0,5,18739856.74
3KTB,FUT,,0,,,,0,0
GBX,FUT,,0,,,,0,0
BTP,FUT,,0,,,,0,0
OAT,FUT,,0,,,,0,0
CYBA,STK,5.67,2000037,1983054,-16983,-0.849,3,11243914.05
IGLB,STK,68.89,162134,163215,1081,0.667,3,11243914.05
IAU,STK,33.86,111474,110690,-784,-0.703,1,3747971.35
AH,FUT,75412.52,27,27,0,0,0.545,2044347.84
HO,FUT,106780.79,19,19,0,0,0.545,2044347.84
HE,FUT,30450,33,34,1,3.03,0.273,1022174.11
ZL,FUT,,0,,,,0,0
KC,FUT,77925,27,26,-1,-3.704,0.545,2044347.84
PB,FUT,60048.53,17,17,0,0,0.273,1022174.11
CT,FUT,54970,38,37,-1,-2.632,0.545,2044347.84
ZO,FUT,33150,62,62,0,0,0.545,2044347.84
SB,FUT,21201.6,96,96,0,0,0.545,2044347.84
NG,FUT,54747.21,19,19,0,0,0.273,1022174.11
NI,FUT,122494.71,17,17,0,0,0.545,2044347.84
GOIL,FUT,72375,28,28,0,0,0.545,2044347.84
RB,FUT,101514,21,20,-1,-4.762,0.545,2044347.84
ZSLME,FUT,89340.09,11,11,0,0,0.273,1022174.11
,,,,,,,,
,,,,,,,4.303,264231979.02
