Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,410.39,2699,2755,56,2.075,0.298,1130609.59
IPG,STK,,0,,,,0,0
NUE,STK,,0,,,,0,0
EXR,STK,185.12,6112,6107,-5,-0.082,0.298,1130609.59
JCI,STK,73.93,15570,15293,-277,-1.779,0.298,1130609.59
IT,STK,319.83,3554,3535,-19,-0.535,0.298,1130609.59
TGT,STK,254.5,2210,2221,11,0.498,0.149,565304.8
MAA,STK,199.6,5654,5664,10,0.177,0.298,1130609.59
MRNA,STK,332.5,3316,3400,84,2.533,0.298,1130609.59
MMC,STK,169,6689,6690,1,0.015,0.298,1130609.59
CARR,STK,54.32,20800,20814,14,0.067,0.298,1130609.59
WM,STK,161.88,7143,6984,-159,-2.226,0.298,1130609.59
REGN,STK,569.93,991,992,1,0.101,0.149,565304.8
EFX,STK,257.32,4174,4394,220,5.271,0.298,1130609.59
RMD,STK,264.7,2158,2136,-22,-1.019,0.149,565304.8
RHI,STK,110.66,10171,10217,46,0.452,0.298,1130609.59
TEAM,STK,417.21,2707,2710,3,0.111,0.298,1130609.59
AON,STK,319.41,3552,3540,-12,-0.338,0.298,1130609.59
PLD,STK,144.94,3874,3900,26,0.671,0.149,565304.8
QQQ,STK,376.73,273990,274080,90,0.033,27.169,103254097
XLE,STK,57.71,31351,31685,334,1.065,0.481,1828521.78
PBW,STK,82.07,22697,22280,-417,-1.837,0.481,1828521.78
2823,STK,2.45,756400,746335,-10065,-1.331,0.481,1828521.78
2800,STK,3.44,533500,531547,-1953,-0.366,0.481,1828521.78
EZU,STK,,0,,,,0,0
EWC,STK,39.5,46493,46292,-201,-0.432,0.481,1828521.78
KSA,STK,44.01,41988,41548,-440,-1.048,0.481,1828521.78
FM,STK,35.79,50913,51090,177,0.348,0.481,1828521.78
STIP,STK,105.95,178733,179347,614,0.344,5,19001841.91
LTPZ,STK,88.42,127036,128943,1907,1.501,3,11401105.15
ZN,FUT,130140.62,87,88,1,1.149,3,11401105.15
ZB,FUT,157812.5,36,36,0,0,1.5,5700552.57
ZT,FUT,219265.63,86,87,1,1.163,5,19001841.91
Z3N,FUT,229179.68,82,83,1,1.22,5,19001841.91
3KTB,FUT,,0,,,,0,0
GBX,FUT,,0,,,,0,0
BTP,FUT,,0,,,,0,0
OAT,FUT,,0,,,,0,0
CYBA,STK,5.68,2000037,2007237,7200,0.36,3,11401105.15
IGLB,STK,68.83,162134,165642,3508,2.164,3,11401105.15
IAU,STK,34.12,111474,111382,-92,-0.083,1,3800368.38
AH,FUT,73837.52,27,28,1,3.704,0.545,2072928.04
HO,FUT,107305.79,19,19,0,0,0.545,2072928.04
HE,FUT,29330,34,35,1,2.941,0.273,1036464.21
ZL,FUT,,0,,,,0,0
KC,FUT,77212.5,26,27,1,3.846,0.545,2072928.04
PB,FUT,60811.59,17,17,0,0,0.273,1036464.21
CT,FUT,53945,38,38,0,0,0.545,2072928.04
ZO,FUT,33200,62,62,0,0,0.545,2072928.04
SB,FUT,21302.4,96,97,1,1.042,0.545,2072928.04
NG,FUT,55540,19,19,0,0,0.273,1036464.21
NI,FUT,121140,17,17,0,0,0.545,2072928.04
GOIL,FUT,72800,28,28,0,0,0.545,2072928.04
RB,FUT,102543,20,20,0,0,0.545,2072928.04
ZSLME,FUT,86670.91,11,12,1,9.091,0.273,1036464.21
,,,,,,,,
,,,,,,,4.303,267925969.8
