Symbol,Quantity,AvgPrice
000500.KS,35.0,318000.0
001040.KS,-54.0,128051.85
003490.KS,-1446.0,28800.0
006800.KS,-633.0,31800.0
010120.KS,-13.0,208000.0
014680.KS,-98.0,215000.0
018260.KS,-84.0,223000.0
031210.KS,-775.0,41506.77
036570.KS,-144.0,205197.92
039490.KS,-54.0,263000.0
071050,-185.0,183305.41
078930.KS,121.0,113019.83
2412,25000.0,144.0
2892,91000.0,39.12
316140.KS,-638.0,36300.0
3328,110000.0,8.12
483650.KS,-86.0,182600.0
BRK B,225.0,509.9
CA,6064.0,16.4
CLSE,7047.0,34.42
COFA,5849.0,16.91
EWJ,1171.0,97.5
EWZ,3014.0,37.99
GLDM,3000.0,85.99
GREK,1323.0,85.9
PG,780.0,146.31
SCMN,144.0,645.5
SHELl,2387.0,35.06
STANl,3737.0,23.22
TSCOl,17896.0,4.77
U11,3400.0,42.18
UAE,5739.0,19.97
USD.TWD,-225340.29,31.73
VYM,-105000.0,159.24
XLP,-28600.0,82.08
