Symbol,Quantity,AvgPrice
DXJ,4000,95.79
EWY,1800,60.81
HUM,100,370.91
ISTB,21013,47.69
KO,-139150,60.59
LQD,5733,110.6
MCD,-19171,295.3
PSQ,-517280,9.31
SH,-137760,12.81
TLT,5481,98.17
USHY,21074,36.39
VCIT,7222,81.3
