Symbol,Quantity,AvgPrice
A17U,178600,2.81
ARKK,-12800,81.38
GDX,16000,71.17
IEF,58000,96.65
ME8U,243900,2.05
NQ 19DEC25 24500 C,25,1298.22
NQ 19DEC25 26000 C,-25,417.5
SQQQ,355000,14.04
TLT,73100,89.7
TQQQ,-38400,107.36
TSM,2160,289.96
UVXY,226000,10.78
VIXY,73800,33.31
VXX,72000,34.19
XLE,12000,88.39
