Symbol,Quantity,AvgPrice
2359,-35000,101.9
8346.T,-200000,472.08
8360.T,-30000,3460.38
CSCO,-23301,76.41
HIMS,-60000,34.45
INTC,-57270,34.04
IONQ,-24000,41.64
NVDA,0,180.34
RGTI,0,22.87
SNAP,-455000,7.72
SOFI,-81000,24.94
SPMO,10000,114.92
TLT,26300,89.4
TQQQ,23000,48.46
UVXY,10400,63.19
VXX,53800,39.03
WMT,-15810,106.92
