Symbol,Quantity,AvgPrice
700,-49400,635.66
A17U,-1500000,2.82
ME8U,-1831700,2.11
SQQQ,187867,13.21
TQQQ,-10000,114.78
U96,-555400,6.45
UVXY,47800,11.12
VIXY,15300,34.0
VXX,14900,34.85
