Symbol,Quantity,AvgPrice
ARKK,81300,84.31
GDX,17600,70.58
SHYG,81200,42.77
SPMO,87200,120.19
SQQQ,-187867,13.64
TQQQ,173700,113.67
UVXY,-165257,10.66
VIXY,-61931,33.07
VXX,-60411,34.12
