Symbol,Quantity,AvgPrice
AAPL,-2,276.28
AGQ,-12600,102.17
APP,-13,588.19
ARKK,-51439,79.32
AVAV,-530,279.57
AVDV,-14225,92.36
AVEM,-4715,76.63
BABA,-2,157.26
BMNR,-1680,34.33
BND,-31494,74.83
BWXT,-494,178.71
CACI,-815,615.45
CEG,-2874,362.56
CME,-684,281.55
COIN,-273,275.8
CRCL,-9,79.08
CRWD,-1,507.21
CSCO,11626,76.14
CTAS,-1783,185.3
CVX,-1471,151.13
DDOG,-21,160.92
DE,-3,467.0
DFDV,-302,7.59
DG,-8016,109.18
EBND,-305629,21.31
EFA,-1,94.96
EMLC,-96333,25.57
EMR,-872,132.6
ETN,-405,345.13
EWW,-4227,67.64
EWZ,-3,33.52
FXE,4305,106.92
FXF,-26802,109.86
FXY,-67,58.85
GDX,-26997,82.3
GE,-1643,296.76
GEV,-36,593.35
HD,-36,355.86
HIMS,30000,39.26
IAUM,-27390,41.79
IBIT,-13646,52.35
IBM,-180,305.76
ICE,-1019,157.57
IDMO,-23999,54.42
IEF,-57597,97.54
INTC,28635,38.79
IONQ,12000,48.79
JPM,-1050,311.89
JPM 21JAN28 310 P,30,39.92
JPM 21JAN28 320 C,-5,47.16
JPM 21JAN28 330 C,-5,42.07
JPM 21JAN28 330 P,15,48.87
KRE,-14723,63.15
LAC,-4686,5.49
LLY,-372,1075.59
MELI,-36,2076.17
MP,-4490,61.82
NDAQ,-7786,90.93
NOC,-675,569.09
NOW,-3,811.31
NVDA,-4568,177.96
O,-12643,57.33
ORCL 17DEC27 190 C,-10,66.72
ORCL 17DEC27 320 P,20,134.16
PANW,-806,189.8
PKB,-4198,95.61
PLTR,-21,167.55
PM,-5946,156.91
PM 15JAN27 115 C,-24,43.5
PM 15JAN27 190 P,48,40.3
PM 15JAN27 80 C,-12,75.0
PONY,-36,13.87
PONY 15MAY26 17.5 P,1200,5.6
PONY 15MAY26 25 C,-200,0.93
PONY 15MAY26 30 C,-100,0.59
QQQ,-7,616.68
QQQ 31DEC25 552 C,800,68.09
QQQ 31DEC25 553 C,500,66.91
QQQ 31DEC25 580 C,-1300,42.48
RTX,-3014,173.83
SGOV,-41644,100.66
SHOP,-36,159.68
SHYG,-255354,43.1
SLI,-4900,4.18
SNAP,227500,7.62
SOFI,40500,29.01
SPLV,-94,73.12
SPMO,-97556,119.75
SPXL,-36,220.96
SQQQ,-36650,69.25
STZ,-90,135.57
TLT,-61500,90.32
TLT 15JAN27 108 P,50,18.27
TLT 15JAN27 110 P,236,20.22
TLT 15JAN27 111 P,140,21.12
TLT 15JAN27 145 P,1,54.59
TLT 15JAN27 60 C,-48,29.94
TLT 15JAN27 65 C,-60,25.69
TLT 15JAN27 70 C,-108,19.68
TLT 15JAN27 85 C,-50,7.81
TQQQ,-177472,53.95
TSM,-3990,290.91
URA,-27412,45.11
USD.SGD,-8906400,1.3
USMV,-7,95.21
UTES,-14450,83.96
UVXY,-11050,48.55
VRT,-506,175.06
VST,-2490,179.23
VXX,-37351,32.35
VZ,-8604,40.85
WMT,7905,109.87
XLE,-12200,90.46
XSMO,-23340,73.74
