"BOF","U8251256","Portfolio Dashboard","6","2024-11-20","2024-11-20","2025-10-06;10:27:21","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"74005933.2619057","0","0","0","73965902.05723184"
"EOS","CNAV","1","73965902.05723184"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
-1220.56,-1220.56,0.0,190000.0,,,1.0,1109,STK,COMMON,1109,23.85
-17640.7858,-6372.608,-11113.52,18000.0,,,1.0,1211,STK,COMMON,1211,265.4
13490.4,13490.4,0.0,2625000.0,,,1.0,1288,STK,COMMON,1288,3.95
-1927.2,-1927.2,0.0,50000.0,,,1.0,1810,STK,COMMON,1810,28.0
77.088,77.088,0.0,4000.0,,,1.0,2020,STK,COMMON,2020,81.0
7227.0,7227.0,0.0,125000.0,,,1.0,2318,STK,COMMON,2318,46.6
128.48,128.48,0.0,20000.0,,,1.0,2359,STK,COMMON,2359,50.25
-2158.464,-2158.464,0.0,420000.0,,,1.0,2828,STK,ETF,2828,72.24
2698.08,2698.08,0.0,600000.0,,,1.0,3067,STK,ETF,3067,9.29
-1383.224,-1383.224,0.0,10000.0,,,1.0,6178.T,STK,COMMON,6178,1472.5
-4921.704,-4921.704,0.0,15000.0,,,1.0,6501.T,STK,COMMON,6501,3816.0
4933.632,4933.632,0.0,240000.0,,,1.0,688,STK,COMMON,688,13.78
21276.288,21276.288,0.0,36000.0,,,1.0,700,STK,COMMON,700,410.8
-3854.4,-3854.4,0.0,500000.0,,,1.0,883,STK,COMMON,883,17.1
6745.2,6745.2,0.0,150000.0,,,1.0,941,STK,COMMON,941,71.3
385.44,385.44,0.0,10000.0,,,1.0,9618,STK,COMMON,9618,137.5
-64.24,-64.24,0.0,50000.0,,,1.0,992,STK,COMMON,992,9.02
-8839.424,-8839.424,0.0,8000.0,,,1.0,9961,STK,COMMON,9961,497.4
-1606.0,-1606.0,0.0,25000.0,,,1.0,9988,STK,COMMON,9988,84.75
256.96,256.96,0.0,5000.0,,,1.0,9992,STK,COMMON,9992,76.7
7446.3,7446.3,0.0,500000.0,,,1.0,9CI,STK,COMMON,9CI,2.83
360.0,360.0,0.0,500.0,,,1.0,AAPL,STK,COMMON,AAPL,229.0
-11540.0,-11540.0,0.0,2000.0,,,1.0,ANF,STK,COMMON,ANF,136.81
-60.0,-60.0,0.0,2000.0,,,1.0,BRK B,STK,COMMON,BRK B,468.83
60.0,60.0,0.0,500.0,,,1.0,BX,STK,COMMON,BX,185.03
300.0,300.0,0.0,2000.0,,,1.0,CCJ,STK,COMMON,CCJ,57.61
10140.0,10140.0,0.0,13000.0,,,1.0,CTAS,STK,COMMON,CTAS,218.75
14573.0,14573.0,0.0,38350.0,,,1.0,CWB,STK,ETF,CWB,80.27
-13403.34,-13403.34,0.0,50000.0,,,1.0,D05,STK,COMMON,D05,42.21
7000.0,7000.0,0.0,50000.0,,,1.0,DBA,STK,ETF,DBA,26.36
-850.0,-850.0,0.0,5000.0,,,1.0,DXJ,STK,ETF,DXJ,109.3
5000.0,5000.0,0.0,50000.0,,,1.0,EPI,STK,ETF,EPI,46.16
-7000.0,-7000.0,0.0,350000.0,,,1.0,FPE,STK,ETF,FPE,17.89
90393.97,90393.97,0.0,65981.0,,,1.0,GLD,STK,ETF,GLD,244.62
550.0,550.0,0.0,1000.0,,,1.0,GS,STK,COMMON,GS,581.93
15004.0,15004.0,0.0,12100.0,,,1.0,HES,STK,COMMON,HES,147.47
8250.0,8250.0,0.0,55000.0,,,1.0,IAUM,STK,ETF,IAUM,26.42
51000.0,51000.0,0.0,50000.0,,,1.0,IBIT,STK,ETF,IBIT,53.72
23400.0,23400.0,0.0,60000.0,,,1.0,IJH,STK,ETF,IJH,64.71
-1050.65,-1050.65,0.0,21013.0,,,1.0,ISTB,STK,ETF,ISTB,47.86
10800.0,10800.0,0.0,36000.0,,,1.0,IWM,STK,ETF,IWM,230.93
-5775.0,-5775.0,0.0,2500.0,,,1.0,JPM,STK,COMMON,JPM,240.78
9472.0,9472.0,0.0,400.0,,,1.0,LLY,STK,COMMON,LLY,753.41
-6948.5,-6948.5,0.0,26725.0,,,1.0,LQD,STK,ETF,LQD,108.43
-200.0,-200.0,0.0,5000.0,,,1.0,MBB,STK,ETF,MBB,92.33
1890.0,1890.0,0.0,10500.0,,,1.0,MCD,STK,COMMON,MCD,290.91
-2760.0,-2760.0,0.0,1200.0,,,1.0,MSFT,STK,COMMON,MSFT,415.49
-165536.0,-165536.0,0.0,147800.0,,,1.0,NVDA,STK,COMMON,NVDA,145.89
-8925.0,-8925.0,0.0,7500.0,,,1.0,PDD,STK,ADR,PDD,116.49
-17980.0,-17980.0,0.0,62000.0,,,1.0,QQQ,STK,ETF,QQQ,503.17
6100.0,6100.0,0.0,10000.0,,,1.0,RSP,STK,ETF,RSP,181.79
950.0,950.0,0.0,5000.0,,,1.0,RTX,STK,COMMON,RTX,119.15
4290.0,4290.0,0.0,5500.0,,,1.0,SE,STK,ADR,SE,114.46
-960.0,-960.0,0.0,12000.0,,,1.0,SHYD,STK,ETF,SHYD,22.68
100.0,100.0,0.0,500.0,,,1.0,SPY,STK,ETF,SPY,590.5
400.0,400.0,0.0,20000.0,,,1.0,STIP,STK,ETF,STIP,100.84
-13775.0,-13775.0,0.0,47500.0,,,1.0,TLT,STK,ETF,TLT,90.41
-106110.0,-106110.0,0.0,81000.0,,,1.0,TSM,STK,ADR,TSM,188.36
-3150.0,-3150.0,0.0,5000.0,,,1.0,TUR,STK,ETF,TUR,34.04
-1300.0,-1300.0,0.0,65000.0,,,1.0,USHY,STK,ETF,USHY,37.25
-5265.24,-5265.24,0.0,36312.0,,,1.0,VCIT,STK,ETF,VCIT,81.025
40.0,40.0,0.0,2000.0,,,1.0,VKTX,STK,COMMON,VKTX,51.53
6325.0,6325.0,0.0,5500.0,,,1.0,XHB,STK,ETF,XHB,116.55
64800.0,64800.0,0.0,67500.0,,,1.0,XLE,STK,ETF,XLE,96.34
-31434.45,-31434.45,0.0,209563.0,,,1.0,XLF,STK,ETF,XLF,49.54
-4000.0,-4000.0,0.0,20000.0,,,1.0,XLK,STK,ETF,XLK,231.13
160.0,160.0,0.0,4000.0,,,1.0,XLU,STK,ETF,XLU,80.49
52605.0,52605.0,0.0,31500.0,,,1.0,XLV,STK,ETF,XLV,142.88
1440.0,1440.0,0.0,12000.0,,,1.0,XME,STK,ETF,XME,67.11
-14892.6,-14892.6,0.0,200000.0,,,1.0,Z74,STK,COMMON,Z74,3.13
70.664,70.664,0.0,-5.0,2024-11-22,255.0,500.0,1211 22NOV24 255 P,OPT,P,1211,0.12
-2062.104,-2062.104,0.0,-10.0,2024-11-28,285.0,500.0,1211 28NOV24 285 P,OPT,P,1211,20.36
9057.84,-2055.68,11113.52,-5.0,2024-11-28,300.0,500.0,1211 28NOV24 300 P,OPT,P,1211,34.6
51.392,51.392,0.0,-10.0,2024-11-28,27.0,1000.0,1810 28NOV24 27 P,OPT,P,1810,0.25
12.848,12.848,0.0,-10.0,2024-11-28,28.0,1000.0,1810 28NOV24 28 P,OPT,P,1810,0.63
21.8416,21.8416,0.0,-5.0,2024-11-28,90.0,200.0,2020 28NOV24 90 P,OPT,P,2020,9.01
-12.848,-12.848,0.0,-10.0,2024-11-28,50.0,500.0,2318 28NOV24 50 C,OPT,C,2318,0.14
0.0,0.0,0.0,-20.0,2024-11-28,55.0,500.0,2318 28NOV24 55 C,OPT,C,2318,0.01
0.0,0.0,0.0,-10.0,2024-11-28,57.5,500.0,2318 28NOV24 57.5 C,OPT,C,2318,0.01
96.36,96.36,0.0,-15.0,2024-11-28,70.0,1000.0,2828 28NOV24 70 P,OPT,P,2828,0.29
192.72,192.72,0.0,-15.0,2024-11-28,72.5,1000.0,2828 28NOV24 72.5 P,OPT,P,2828,1.18
0.0,0.0,0.0,-30.0,2024-11-28,80.0,1000.0,2828 28NOV24 80 C,OPT,C,2828,0.01
183.7264,183.7264,0.0,-10.0,2024-11-22,400.0,100.0,700 22NOV24 400 P,OPT,P,700,0.36
12.2056,12.2056,0.0,-5.0,2024-11-22,430.0,100.0,700 22NOV24 430 C,OPT,C,700,0.37
200.4288,200.4288,0.0,-30.0,2024-11-28,390.0,100.0,700 28NOV24 390 P,OPT,P,700,0.47
262.0992,262.0992,0.0,-15.0,2024-11-28,400.0,100.0,700 28NOV24 400 P,OPT,P,700,1.7
5.7816,5.7816,0.0,-15.0,2024-11-28,450.0,100.0,700 28NOV24 450 C,OPT,C,700,0.52
17.3448,17.3448,0.0,-15.0,2024-11-28,470.0,100.0,700 28NOV24 470 C,OPT,C,700,0.23
189.508,189.508,0.0,-5.0,2024-11-22,135.0,500.0,9618 22NOV24 135 P,OPT,P,9618,1.02
173.448,173.448,0.0,-10.0,2024-11-28,130.0,500.0,9618 28NOV24 130 P,OPT,P,9618,0.76
398.288,398.288,0.0,-10.0,2024-11-28,140.0,500.0,9618 28NOV24 140 P,OPT,P,9618,4.7
329.5512,329.5512,0.0,-10.0,2024-11-28,550.0,150.0,9961 28NOV24 550 C,OPT,C,9961,0.65
-160.6,-160.6,0.0,-10.0,2024-11-28,85.0,500.0,9988 28NOV24 85 P,OPT,P,9988,1.65
0.0,0.0,0.0,-10.0,2024-11-28,100.0,500.0,9988 28NOV24 100 C,OPT,C,9988,0.01
0.0,0.0,0.0,-10.0,2024-11-28,105.0,500.0,9988 28NOV24 105 C,OPT,C,9988,0.01
10.0,10.0,0.0,-5.0,2024-11-22,230.0,100.0,AAPL 22NOV24 230 C,OPT,C,AAPL,1.16
-850.0,-850.0,0.0,-10.0,2024-12-27,200.0,100.0,AMZN 27DEC24 200 P,OPT,P,AMZN,5.125
870.6,870.6,0.0,-20.0,2024-11-22,19.0,100.0,BILI 22NOV24 19 P,OPT,P,BILI,0.3
-7.5,-7.5,0.0,-5.0,2024-11-22,477.5,100.0,BRK B 22NOV24 477.5 C,OPT,C,BRK B,0.32
272.1,272.1,0.0,-5.0,2024-11-22,182.5,100.0,BX 22NOV24 182.5 C,OPT,C,BX,3.0206
60.0,60.0,0.0,-5.0,2024-11-22,55.0,100.0,CCJ 22NOV24 55 P,OPT,P,CCJ,0.15
27.65,27.65,0.0,-5.0,2024-11-22,56.0,100.0,CCJ 22NOV24 56 C,OPT,C,CCJ,1.9537
