"BOF","U8251256","Portfolio Dashboard","6","2024-11-12","2024-11-12","2025-10-06;10:17:27","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"76190741.10523714","0","0","0","75307451.49377899"
"EOS","CNAV","1","75307451.49377899"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
-25649.715,-25649.715,0.0,190000.0,,,1.0,1109,STK,COMMON,1109,25.1
-5579.938,-5579.938,0.0,15500.0,,,1.0,1211,STK,COMMON,1211,274.0
-16874.8125,-16874.8125,0.0,2625000.0,,,1.0,1288,STK,COMMON,1288,3.85
-1639.2675,-1639.2675,0.0,15000.0,,,1.0,1810,STK,COMMON,1810,28.45
-989.989,-989.989,0.0,2000.0,,,1.0,2020,STK,COMMON,2020,84.35
-36963.875,-36963.875,0.0,125000.0,,,1.0,2318,STK,COMMON,2318,45.9
614.942923653,1028.56,-350.9961,15000.0,,,1.0,2359,STK,COMMON,2359,57.3
-127438.584,-127438.584,0.0,420000.0,,,1.0,2828,STK,ETF,2828,72.5
-32630.337329525,-30213.95,-2378.545,550000.0,,,1.0,3067,STK,ETF,3067,9.36
1584.464,1584.464,0.0,10000.0,,,1.0,6178.T,STK,COMMON,6178,1512.0
-9506.784,-9506.784,0.0,15000.0,,,1.0,6501.T,STK,COMMON,6501,3997.0
-11108.448,-11108.448,0.0,240000.0,,,1.0,688,STK,COMMON,688,14.32
-43508.088,-43508.088,0.0,36000.0,,,1.0,700,STK,COMMON,700,403.8
-23142.6,-23142.6,0.0,500000.0,,,1.0,883,STK,COMMON,883,16.94
-23142.6,-23142.6,0.0,150000.0,,,1.0,941,STK,COMMON,941,69.1
-9771.32,-9771.32,0.0,10000.0,,,1.0,9618,STK,COMMON,9618,144.1
-3535.675,-3535.675,0.0,50000.0,,,1.0,992,STK,COMMON,992,9.47
-12431.287308765,-7199.92,-5014.23,6000.0,,,1.0,9961,STK,COMMON,9961,504.0
-11410.5875,-11410.5875,0.0,25000.0,,,1.0,9988,STK,COMMON,9988,90.55
-2314.26,-2314.26,0.0,5000.0,,,1.0,9992,STK,COMMON,9992,70.85
-3736.1,-3736.1,0.0,500000.0,,,1.0,9CI,STK,COMMON,9CI,2.82
0.0,0.0,0.0,500.0,,,1.0,AAPL,STK,COMMON,AAPL,224.23
-640.0,-640.0,0.0,2000.0,,,1.0,ANF,STK,COMMON,ANF,139.93
-2140.0,-2140.0,0.0,2000.0,,,1.0,BRK B,STK,COMMON,BRK B,466.29
-1250.0,-1250.0,0.0,500.0,,,1.0,BX,STK,COMMON,BX,180.66
8060.0,8060.0,0.0,13000.0,,,1.0,CTAS,STK,COMMON,CTAS,224.73
-15340.0,-15340.0,0.0,38350.0,,,1.0,CWB,STK,ETF,CWB,79.54
-15318.01,-15318.01,0.0,50000.0,,,1.0,D05,STK,COMMON,D05,42.34
10500.0,10500.0,0.0,50000.0,,,1.0,DBA,STK,ETF,DBA,25.59
-6050.0,-6050.0,0.0,5000.0,,,1.0,DXJ,STK,ETF,DXJ,109.81
-30500.0,-30500.0,0.0,50000.0,,,1.0,EPI,STK,ETF,EPI,46.36
-14000.0,-14000.0,0.0,350000.0,,,1.0,FPE,STK,ETF,FPE,18.0
-134765.29,-134765.29,0.0,64481.0,,,1.0,GLD,STK,ETF,GLD,240.05
-9750.0,-9750.0,0.0,1000.0,,,1.0,GS,STK,COMMON,GS,592.59
-14520.0,-14520.0,0.0,12100.0,,,1.0,HES,STK,COMMON,HES,140.79
-11550.0,-11550.0,0.0,55000.0,,,1.0,IAUM,STK,ETF,IAUM,25.94
59200.0,59200.0,0.0,40000.0,,,1.0,IBIT,STK,ETF,IBIT,51.05
-42000.0,-42000.0,0.0,60000.0,,,1.0,IJH,STK,ETF,IJH,65.81
-2731.69,-2731.69,0.0,21013.0,,,1.0,ISTB,STK,ETF,ISTB,47.77
-152640.0,-152640.0,0.0,36000.0,,,1.0,IWM,STK,ETF,IWM,237.46
675.0,675.0,0.0,2500.0,,,1.0,JPM,STK,COMMON,JPM,239.56
