Symbol,Quantity,AvgPrice
ABBV,74,153.6
CTN2,1,1.44
DLTR,124,130.63
GOILM2,1,1053.25
HSY,64,217.28
IAU,1048,34.51
KO,186,63.4
KSA,1748,45.93
XLE,1032,82.79
ZC   JUL 22,1,7.83
ZL   JUL 22,1,0.82
