Symbol,Quantity,AvgPrice
ABBV,84,153.2
ABC,148,152.88
ADM,267,85.43
BMY,256,76.01
COILN2,1,111.01
CTN2,1,1.44
CTVA,285,55.39
DLTR,153,160.34
ED,220,94.77
EXC,460,46.4
GNR,2552,58.5
HSY,97,224.33
IAU,2659,34.43
KO,330,64.98
KSA,6017,47.13
MCK,107,323.75
MO,320,52.69
QQQ,6894,300.59
SBN2,3,0.19
SRE,177,160.25
STIP,-23486,103.15
VRTX,56,243.15
XLE,972,80.46
ZB   JUN 22,1,139.5
ZC   JUL 22,1,7.81
ZL   JUL 22,2,0.83
ZO   JUL 22,1,6.18
