Symbol,Quantity,AvgPrice
ABBV,113,151.96
ABC,147,156.81
ADM,161,88.54
AEP,246,102.92
AMGN,107,253.98
BMY,210,77.85
CF,178,98.09
CTVA,298,63.45
CTZ2,1,1.23
ED,184,100.45
EXC,429,49.28
GNR,2903,62.59
IAU,2651,35.11
KE   JUL 22,1,12.38
MCK,71,336.03
PGR,176,116.05
QQQ,3652,297.32
SBN2,3,0.2
SO,318,75.82
SRE,122,167.3
VRTX,67,272.01
XLE,1857,87.17
ZC   JUL 22,1,7.66
ZL   JUL 22,1,0.81
ZS   JUL 22,1,17.2
ZT   SEP 22,19,105.7
ZW   JUL 22,1,11.48
