Symbol,Quantity,AvgPrice
ABBV,114,148.57
ABC,82,155.72
ADM,180,87.57
AEP,130,103.05
AMGN,54,254.72
BMY,161,76.6
CF,294,93.57
ED,155,100.35
EXC,258,49.53
GNR,1532,62.85
NGN2,1,8.68
SO,209,75.86
SRE,110,166.41
VRTX,58,271.38
YTM2,5,97.2
ZB   SEP 22,1,141.25
ZC   JUL 22,1,7.78
ZL   JUL 22,1,0.8
ZT   SEP 22,1,105.66
