Symbol,Quantity,AvgPrice
AGQ,-38000,51.66
ARKK,6500,76.81
BLSH,12600,74.89
DE 17DEC27 500 P,-60,75.3
DE 17DEC27 510 P,-15,78.95
DE 17DEC27 520 C,45,73.6
SPMO,4300,118.06
TQQQ,11000,94.86
UTES,6200,81.48
VXX,0,39.47
