Symbol,Quantity,AvgPrice
1258,174000,9.52
1288,-1733000,5.28
1398,-1206000,5.76
388,5400,451.84
3988,-170000,4.31
700,12200,596.96
A17U,55000,2.71
ARKK,13800,75.65
EBND,18800,21.29
EMLC,19800,25.29
ME8U,601500,2.05
NQ 19SEP25 23500 C,-180,391.01
NQ 19SEP25 24000 C,180,158.75
PLTR 17JUN27 135 C,38,60.58
PLTR 17JUN27 160 P,-76,43.72
PLTR 17JUN27 210 P,-38,76.37
SPMO,500,117.22
