Date,Equity MarketValue,Equity Count,Bond MarketValue,Bond Count,Commodity MarketValue,Commodity Count,FX MarketValue,FX Count,Derivatives MarketValue,Derivatives Count
2023-03-23,45763181.06,18,3705341.64,1,1244863.40,2,0.00,0,58345.56,18
2023-03-24,46028289.63,18,3699364.68,1,1230411.16,1,0.00,0,61924.26,18
2023-03-27,45614830.51,18,3432126.74,1,1152130.56,1,0.00,0,51666.14,22
2023-03-28,45546243.69,18,3439434.32,1,1161752.34,1,0.00,0,51520.03,17
2023-03-29,46165467.73,18,3438042.40,1,1155855.12,1,0.00,0,51274.55,17
2023-03-30,46570264.41,18,3438390.38,1,1166097.66,1,0.00,0,52573.51,17
2023-03-31,49203954.79,19,3666647.73,1,1211199.07,1,0.00,0,53210.39,17
2023-04-03,49242122.51,21,3665539.20,1,1220274.15,1,0.00,0,87635.80,20
2023-04-04,49508702.21,18,3794573.90,1,1286412.40,1,0.00,0,92717.73,17
2023-04-05,53417898.69,18,4032284.22,1,1337751.20,1,0.00,0,99119.67,17
2023-04-06,53735155.39,18,4035123.00,1,1328325.50,1,0.00,0,99019.61,17
2023-04-07,53735155.39,18,4035123.00,1,1328325.50,1,0.00,0,98882.17,17
2023-04-10,59114170.41,20,17563284.40,3,1318550.70,1,0.00,0,107401.61,21
2023-04-11,58915054.21,19,17563326.74,3,1326230.90,1,0.00,0,108439.92,16
2023-04-12,59124617.83,19,18304716.09,3,1333212.90,1,0.00,0,111905.45,16
2023-04-13,61831761.77,19,18321960.42,3,1351017.00,1,0.00,0,113082.50,16
2023-04-14,61881797.27,19,18857640.77,3,1377824.49,1,0.00,0,113772.45,16
2023-04-17,56225259.80,22,17016124.10,3,1256573.40,1,0.00,0,104258.71,22
2023-04-18,56721581.14,19,17558672.42,3,1300359.71,1,0.00,0,105975.52,18
2023-04-19,56482328.96,19,17519469.39,3,1293856.20,1,0.00,0,106105.91,18
2023-04-20,61633178.10,19,18694457.39,3,1382585.94,1,0.00,0,114716.23,18
2023-04-21,65316959.26,19,19767431.45,3,1459619.70,1,0.00,0,120611.25,18
2023-04-24,67521679.47,21,34241306.97,5,1520504.91,1,0.00,0,78830.62,21
2023-04-25,69680804.31,19,35689329.33,5,1590243.30,1,0.00,0,84528.29,18
2023-04-26,73179952.67,19,37153182.97,5,1646955.12,1,0.00,0,86197.76,18
2023-04-27,74698041.41,19,37088175.03,5,1647392.21,1,0.00,0,85622.36,18
2023-04-28,75193802.88,19,37277312.23,5,1648266.39,1,0.00,0,88772.32,18
2023-05-01,64600265.24,20,29687405.15,5,1464968.40,1,0.00,0,117566.82,21
2023-05-02,58947787.24,19,27552028.40,5,1362159.00,1,0.00,0,108142.74,18
2023-05-03,58732506.48,19,27583117.88,5,1373554.84,1,0.00,0,109962.99,18
2023-05-04,63391176.02,19,29435576.67,5,1451187.84,1,0.00,0,116516.23,18
2023-05-05,66876642.04,19,30622953.29,5,1502793.76,1,0.00,0,122427.04,18
2023-05-08,73990603.68,21,25653092.40,5,1715047.39,1,0.00,0,107998.89,22
2023-05-09,73689160.78,19,25635403.92,5,1726693.05,1,0.00,0,107410.83,17
2023-05-10,79090638.33,19,27594659.97,5,1819481.97,1,0.00,0,113413.02,17
2023-05-11,79312050.71,19,27632309.70,5,1864855.89,1,0.00,0,116766.25,17
2023-05-12,79360903.77,19,27515855.46,5,1860949.41,1,0.00,0,114359.90,17
2023-05-15,77275913.86,23,27279107.73,5,1788170.37,1,0.00,0,79135.41,20
2023-05-16,80898929.01,19,27863578.74,5,1867441.76,1,0.00,0,82249.42,18
2023-05-17,82144884.99,19,28870959.54,5,1929344.34,1,0.00,0,83546.96,17
2023-05-18,85588517.75,19,29067890.30,5,1903681.34,1,0.00,0,84792.02,17
2023-05-19,85874407.40,19,30078333.10,5,2026456.95,1,0.00,0,89642.22,17
2023-05-22,80354528.84,20,30444156.75,6,2023210.29,1,0.00,0,144831.25,19
2023-05-23,83526408.46,18,31718686.14,5,2135559.40,1,0.00,0,152870.65,17
2023-05-24,83091826.83,18,30706025.43,5,2025552.89,1,0.00,0,151144.20,22
2023-05-25,84613097.73,18,30612779.26,5,2067051.56,1,0.00,0,151924.16,17
2023-05-26,78628111.19,18,28968481.88,5,1921833.68,1,0.00,0,136403.32,17
2023-05-29,78628111.19,18,28968481.88,5,1921833.68,1,0.00,0,136411.62,17
2023-05-30,73151558.68,21,27748452.34,5,1845672.30,1,0.00,0,40973.92,19
2023-05-31,72694169.19,18,27759497.30,5,1848654.00,1,0.00,0,43703.65,16
2023-06-01,73458921.35,18,27747242.60,5,1863065.55,1,0.00,0,40158.47,16
2023-06-02,74426032.39,18,27702979.88,5,1835733.30,1,0.00,0,43623.05,16
2023-06-05,78201529.01,21,14903498.04,5,1846666.20,1,0.00,0,158869.41,17
2023-06-06,78247576.57,19,14909820.41,4,1848654.00,1,0.00,0,157945.31,13
2023-06-07,82370589.42,19,15815091.18,5,1960116.72,1,0.00,0,168679.54,13
2023-06-08,73225233.20,19,13872720.30,4,1744082.25,1,0.00,0,146578.03,13
2023-06-09,73510413.58,19,13845550.28,4,1738931.94,1,0.00,0,149594.69,13
2023-06-12,74875142.73,22,14403124.78,4,1792041.90,1,0.00,0,275302.39,16
2023-06-13,77416310.30,19,14376060.61,4,1778520.70,1,0.00,0,281104.29,15
2023-06-14,78094150.90,19,14609658.10,4,1847939.24,1,0.00,0,282133.01,15
2023-06-15,78846774.23,20,14680946.14,4,1860472.74,1,0.00,0,287001.62,14
2023-06-16,78510421.11,19,14651102.87,4,1857966.04,1,0.00,0,285310.93,14
2023-06-19,78510421.11,19,14651102.87,4,1857966.04,1,0.00,0,285310.93,14
2023-06-20,78169726.25,21,18682373.48,5,1838915.12,1,0.00,0,83112.05,17
2023-06-21,77416733.40,19,18677515.65,5,1836408.42,1,0.00,0,84758.59,16
2023-06-22,78018505.45,19,18642423.33,5,1817858.84,1,0.00,0,84119.67,16
2023-06-23,77829004.77,19,18653276.27,5,1886674.05,1,0.00,0,82792.90,18
2023-06-26,77015323.07,24,18669035.50,5,1890307.26,1,0.00,0,81448.30,18
2023-06-27,77472719.53,19,17991745.50,5,1789807.50,1,0.00,0,77211.29,18
2023-06-28,77561023.82,19,18042641.10,5,1785857.58,1,0.00,0,82331.82,17
2023-06-29,78017046.73,19,18706828.74,5,1876908.00,1,0.00,0,80238.89,17
2023-06-30,82489585.29,19,19622951.03,5,1964514.15,1,0.00,0,85262.22,17
2023-07-03,82912587.69,21,19530061.11,5,1965593.85,1,0.00,0,-28743.36,17
2023-07-04,82912587.69,19,19530061.11,5,1965593.85,1,0.00,0,-28743.36,13
2023-07-05,84756898.31,20,29510895.58,5,1959115.65,1,0.00,0,-24599.79,13
2023-07-06,83892209.60,19,29377772.36,5,1953177.30,1,0.00,0,-23657.12,13
2023-07-07,83839155.97,19,29396838.25,5,1968293.10,1,0.00,0,-20697.66,13
2023-07-10,81296852.66,19,28564893.75,5,1894588.80,1,0.00,0,144589.67,15
2023-07-11,81687969.38,19,28622543.69,5,1901859.70,1,0.00,0,144665.35,15
2023-07-12,82554277.60,19,28775356.05,5,1927827.20,1,0.00,0,142875.49,15
2023-07-13,83742662.32,19,28912863.72,5,1928865.90,1,0.00,0,138086.49,15
2023-07-14,83716814.93,19,28786104.84,5,1922633.70,1,0.00,0,142953.53,15
2023-07-17,89641901.36,24,31059971.79,5,2067202.40,1,0.00,0,219050.54,17
2023-07-18,90236351.69,19,31123468.49,5,2090642.60,1,0.00,0,221853.07,12
2023-07-19,90648833.43,19,31974769.04,5,2091758.80,1,0.00,0,224109.73,12
2023-07-20,89015776.97,19,31855470.52,5,2081154.90,1,0.00,0,221336.30,12
2023-07-21,80017106.64,19,28111437.86,5,1870097.04,1,0.00,0,198875.76,12
2023-07-24,85757208.02,22,33668310.88,6,1862550.24,1,0.00,0,177974.97,15
2023-07-25,86178363.30,20,33634213.58,6,1872612.64,1,0.00,0,180814.62,11
2023-07-26,86020974.36,20,33743933.62,6,1882675.04,1,0.00,0,185095.75,10
2023-07-27,90992390.79,20,35757490.57,6,1971529.44,1,0.00,0,183914.31,10
2023-07-28,92184399.95,20,35916231.37,6,1986513.92,1,0.00,0,183701.47,10
2023-07-31,92216756.90,23,35971393.70,6,1990795.20,1,0.00,0,199800.91,12
2023-08-01,91957238.25,20,35643280.28,6,1971529.44,1,0.00,0,199810.01,11
2023-08-02,89896920.01,20,35505462.93,6,1962431.72,1,0.00,0,193753.98,11
2023-08-03,71713797.61,20,27893081.44,6,1559567.45,1,0.00,0,152311.71,11
2023-08-04,71518730.01,20,28097037.69,6,1564673.81,1,0.00,0,153130.27,11
2023-08-07,72004800.47,20,28068171.48,6,1561269.57,1,0.00,0,151745.18,11
2023-08-08,71552233.27,20,28160729.09,6,1551482.38,1,0.00,0,145285.03,11
2023-08-09,71008929.47,20,28189093.25,6,1545524.96,1,0.00,0,144543.14,11
2023-08-10,71089591.57,20,28090190.84,6,1542120.72,1,0.00,0,142332.51,11
2023-08-11,70764552.01,20,28037483.60,6,1542120.72,1,0.00,0,142995.89,11
2023-08-14,72819945.64,24,21173786.86,6,1760343.26,1,0.00,0,-2082.63,18
2023-08-15,83926958.61,20,24674065.91,6,2057673.30,1,0.00,0,-7924.64,13
2023-08-16,79770048.56,20,23480830.47,6,1950907.67,1,0.00,0,-4553.94,13
2023-08-17,75527015.16,20,22310909.38,6,1854889.12,1,0.00,0,-4780.51,13
2023-08-18,69581356.64,20,20368498.58,6,1688386.64,1,0.00,0,-3713.53,13
2023-08-21,78119306.14,23,18860960.66,6,1893649.04,1,0.00,0,-11497.60,18
2023-08-22,74930398.58,20,18631523.68,5,1827405.24,1,0.00,0,-9689.10,13
2023-08-23,79509497.55,20,19111367.29,5,1938663.52,1,0.00,0,-9929.05,11
2023-08-24,78975200.05,20,20017531.66,5,2002888.80,1,0.00,0,-12472.40,11
2023-08-25,67297283.48,20,16329080.41,5,1631264.88,1,0.00,0,-9056.62,11
2023-08-28,62282047.25,23,12101509.55,5,1514955.98,1,0.00,0,57920.97,15
2023-08-29,63727927.42,20,12563199.35,4,1575310.80,1,0.00,0,60417.53,12
2023-08-30,58084076.23,20,11264056.02,4,1411663.50,1,0.00,0,56126.19,12
2023-08-31,61348525.94,20,11957368.21,4,1490175.75,1,0.00,0,53872.36,12
2023-09-01,61377810.75,21,11906643.67,4,1490581.24,1,0.00,0,53060.57,12
2023-09-04,61377810.75,20,11906643.67,4,1490581.24,1,0.00,0,53060.57,12
2023-09-05,67843313.57,23,16455720.37,5,1648093.44,1,0.00,0,85789.38,19
2023-09-06,70734230.39,20,17306194.42,5,1724137.90,1,0.00,0,98162.50,10
2023-09-07,70355355.99,20,17342111.06,5,1726513.40,1,0.00,0,93587.95,8
2023-09-08,70346776.74,21,17341447.16,5,1726988.50,1,0.00,0,94903.19,8
2023-09-11,77947993.01,24,19410661.46,5,3853228.85,2,0.00,0,111140.39,12
2023-09-12,77209904.94,19,19401664.75,5,3888773.11,2,0.00,0,107289.06,8
2023-09-13,77384380.80,19,19441669.58,5,3869755.23,2,0.00,0,109425.10,8
2023-09-14,78141751.36,19,19433923.21,5,3953887.92,2,0.00,0,113531.37,8
2023-09-15,77159693.27,19,19637901.98,5,3939143.82,2,0.00,0,114035.07,8
2023-09-18,67289787.95,21,13429948.73,5,3626238.78,2,0.00,0,94090.94,10
2023-09-19,70722562.83,19,14158614.38,4,3519385.19,2,0.00,0,98486.90,8
2023-09-20,72777759.89,19,14633608.60,4,3694874.86,2,0.00,0,104736.24,7
2023-09-21,65948899.90,19,13276366.16,4,3314923.90,2,0.00,0,93806.89,7
2023-09-22,56595130.55,19,11384013.73,4,2834207.72,2,0.00,0,80343.61,7
2023-09-25,55393833.85,21,11354366.48,4,4254442.00,2,0.00,0,8032.73,10
2023-09-26,54669863.88,18,11330487.60,4,4226806.61,2,0.00,0,7979.43,7
2023-09-27,54795775.39,18,11310751.33,4,4280074.41,2,0.00,0,8135.18,7
2023-09-28,59375876.71,18,11342160.65,4,4420097.90,2,0.00,0,8245.03,7
2023-09-29,61681963.53,19,11334139.66,4,4746504.36,2,0.00,0,9407.85,7
2023-10-02,63594358.79,23,11246996.16,4,3093562.80,2,0.00,0,-17589.60,14
2023-10-03,81553219.82,19,3174550.69,4,3091467.60,1,0.00,0,-17906.24,11
2023-10-04,79450268.48,19,2209524.74,4,0.00,1,0.00,0,-9818.05,11
2023-10-05,79244828.06,19,2211076.04,4,0.00,0,0.00,0,-14727.27,11
2023-10-06,80497233.01,19,2208859.51,4,0.00,0,0.00,0,-14902.19,11
2023-10-09,58658129.22,25,2224559.79,4,1595637.35,1,0.00,0,17551.63,12
2023-10-10,62017865.56,22,2224123.56,4,1592472.30,1,0.00,0,9596.53,9
2023-10-11,66033858.44,22,9409651.86,4,1176694.20,1,0.00,0,7367.28,6
2023-10-12,66442128.80,22,7001989.46,4,873992.70,1,0.00,0,0.00,6
2023-10-13,65440367.44,23,7013370.73,4,901915.00,1,0.00,0,0.00,0
2023-10-16,69662563.09,23,1339923.93,4,1197910.80,2,0.00,0,0.00,0
2023-10-17,69801458.63,22,1335020.32,3,1202940.60,2,0.00,0,0.00,0
2023-10-18,69056609.27,22,1331968.34,3,1215837.20,2,0.00,0,0.00,0
2023-10-19,68463263.85,22,1331287.06,3,1224760.00,2,0.00,0,0.00,0
2023-10-20,67919837.61,28,1502886.93,4,1223237.00,2,0.00,0,0.00,0
2023-10-23,76621770.48,25,1506293.98,4,1192188.15,2,0.00,0,0.00,0
2023-10-24,77427781.96,26,1508786.18,4,756781.90,2,0.00,0,0.00,0
2023-10-25,82386231.37,28,608365.32,4,703358.85,2,0.00,0,0.00,0
2023-10-26,65313515.64,24,213624.48,2,718368.51,2,0.00,0,0.00,0
2023-10-27,65732068.94,23,355278.91,2,726670.73,2,0.00,0,0.00,0
2023-10-30,66454388.54,23,362579.91,2,718425.77,2,0.00,0,0.00,0
2023-10-31,66793397.91,24,361792.11,2,718391.87,2,0.00,0,0.00,0
2023-11-01,67914713.08,23,379604.77,2,721734.78,2,0.00,0,0.00,0
2023-11-02,69130229.32,23,384969.41,2,723096.50,2,0.00,0,0.00,0
2023-11-03,70941338.13,23,1512770.78,2,727541.89,2,0.00,0,0.00,0
2023-11-06,71352139.45,24,1852859.50,2,726592.39,2,0.00,0,0.00,0
2023-11-07,72708880.76,23,2273083.06,2,304742.20,2,0.00,0,0.00,0
2023-11-08,75238119.04,28,2341292.04,2,300548.50,1,0.00,0,0.00,0
2023-11-09,75046173.62,28,2306078.82,2,306739.20,1,0.00,0,0.00,0
2023-11-10,76576981.49,28,2316492.69,2,302345.80,1,0.00,0,0.00,0
2023-11-13,76436957.96,28,2314161.21,2,305321.33,1,0.00,0,0.00,0
2023-11-14,7125679.97,28,1173153.60,2,300947.90,1,0.00,0,0.00,0
2023-11-15,31016791.68,18,1168893.12,1,301746.70,1,0.00,0,0.00,0
2023-11-16,31023803.54,21,1538897.32,2,301505.06,1,0.00,0,0.00,0
2023-11-17,38976019.93,40,4055584.18,3,301347.30,1,0.00,0,0.00,0
2023-11-20,51650234.81,41,6136874.01,3,1374433.80,1,0.00,0,0.00,0
2023-11-21,63355585.04,41,8243647.39,3,1383405.30,1,0.00,0,0.00,0
2023-11-22,70611616.54,41,9623981.63,3,1358285.10,1,0.00,0,0.00,0
2023-11-23,70636166.00,41,9623981.63,3,1358285.10,1,0.00,0,0.00,0
2023-11-24,71677980.02,42,9558676.36,3,3500138.31,2,0.00,0,0.00,0
2023-11-27,79934040.24,41,11360567.10,3,5648952.31,2,0.00,0,0.00,0
2023-11-28,89442832.94,41,12973010.39,3,7898712.13,2,0.00,0,0.00,0
2023-11-29,98492686.70,40,14776316.82,3,12273829.30,2,0.00,0,0.00,0
2023-11-30,107857243.03,40,16154123.97,3,14264838.61,2,0.00,0,0.00,0
2023-12-01,120622801.30,42,17963629.09,3,16516299.38,2,0.00,0,0.00,0
2023-12-04,125676469.61,43,18575477.30,3,15726324.18,2,0.00,0,0.00,0
2023-12-05,128003171.77,40,19608762.83,3,17190663.25,1,0.00,0,0.00,0
2023-12-06,138476267.17,40,20193019.22,3,17254043.20,1,0.00,0,0.00,0
2023-12-07,139195943.46,40,20160484.05,3,17282518.25,1,0.00,0,0.00,0
2023-12-08,145487864.15,41,26845767.18,4,17051962.20,1,0.00,0,0.00,0
2023-12-11,148679031.94,37,27481070.00,4,16863659.45,1,0.00,0,0.00,0
2023-12-12,169719724.02,37,31105685.08,4,16854473.95,1,0.00,0,0.00,0
2023-12-13,173893054.05,37,37804160.69,5,17234753.65,1,0.00,0,0.00,0
2023-12-14,189626650.29,37,39302702.00,5,17335794.15,1,0.00,0,0.00,0
2023-12-15,196601964.82,37,39276139.88,4,10151482.00,1,0.00,0,0.00,0
2023-12-18,196424902.42,36,39138166.56,4,10197625.10,1,0.00,0,0.00,0
2023-12-19,199031059.58,36,39244624.96,4,10267111.18,1,0.00,0,0.00,0
2023-12-20,195932118.05,37,39373162.80,5,10211196.60,1,0.00,0,0.00,0
2023-12-21,197455498.76,37,39351223.40,4,10283396.98,1,0.00,0,0.00,0
2023-12-22,199166956.06,35,39243216.10,4,10328997.22,1,0.00,0,0.00,0
2023-12-25,199167276.40,35,39243216.10,4,10328997.22,1,0.00,0,0.00,0
2023-12-26,201307706.68,35,39324857.20,4,10407711.92,1,0.00,0,0.00,0
2023-12-27,202973905.45,36,39709383.64,4,10454940.74,1,0.00,0,0.00,0
2023-12-28,201532832.40,37,39555103.44,4,11023535.42,2,0.00,0,0.00,0
2023-12-29,199220080.67,35,39372336.56,4,11006276.62,2,0.00,0,0.00,0
2024-01-01,199219354.49,35,39372336.56,4,11006276.62,2,0.00,0,0.00,0
2024-01-04,98592530.61,42,9713640.88,4,12189071.52,3,0.00,0,0.00,0
2024-01-05,98823399.08,42,9133932.13,4,10775138.10,3,0.00,0,0.00,0
2024-01-08,96961120.22,42,9097409.14,4,9124314.28,3,0.00,0,0.00,0
2024-01-09,98625662.88,44,9094248.04,4,9149678.92,3,0.00,0,0.00,0
2024-01-10,97899015.36,44,9081674.31,4,9016283.00,3,0.00,0,0.00,0
2024-01-11,98383495.20,45,9125857.99,4,7869077.28,3,0.00,0,0.00,0
2024-01-12,98081021.43,45,9136654.06,4,8242755.24,3,0.00,0,0.00,0
2024-01-15,98054304.03,45,9136654.06,4,8242755.24,3,0.00,0,0.00,0
2024-01-16,97621487.53,45,9041693.32,4,8174456.04,3,0.00,0,0.00,0
2024-01-17,99066002.56,47,9019908.21,4,8093229.96,3,0.00,0,0.00,0
2024-01-18,99728793.28,47,8996185.27,4,8164514.28,3,0.00,0,0.00,0
2024-01-19,101531572.90,46,9007295.29,4,8189866.92,3,0.00,0,0.00,0
2024-01-22,102435682.78,49,9035131.33,5,8169142.68,3,0.00,0,0.00,0
2024-01-23,104179924.17,48,9001973.38,4,8204416.80,3,0.00,0,0.00,0
2024-01-24,106086360.32,48,8979434.51,4,8153481.60,3,0.00,0,0.00,0
2024-01-25,106788955.45,48,9037189.94,4,8186579.16,3,0.00,0,0.00,0
2024-01-26,105865203.07,48,9019024.40,4,8186998.44,3,0.00,0,0.00,0
2024-01-29,108467976.64,48,9068840.12,4,8230121.52,3,0.00,0,0.00,0
2024-01-30,104506901.38,48,9098183.56,4,8253258.96,3,0.00,0,0.00,0
2024-01-31,69703569.12,48,9135019.28,4,7263616.80,3,0.00,0,0.00,0
2024-02-01,50195977.60,30,12710259.14,5,7339163.04,1,0.00,0,0.00,0
2024-02-02,57008128.15,27,12580065.51,5,7269783.84,1,0.00,0,0.00,0
2024-02-05,55934041.37,27,12459295.23,5,7229698.08,1,0.00,0,0.00,0
2024-02-06,38040376.32,29,12528094.11,5,7267471.20,1,0.00,0,0.00,0
2024-02-07,43068574.98,21,12503524.26,5,7265544.00,1,0.00,0,0.00,0
2024-02-08,46312488.03,22,12463496.09,5,7258991.52,1,0.00,0,0.00,0
2024-02-09,48778566.57,21,12454177.38,5,7230854.40,1,0.00,0,0.00,0
2024-02-12,51532413.19,27,12456418.48,11,7211967.84,1,0.00,0,0.00,0
2024-02-13,54241076.86,21,12327295.08,5,7112524.32,1,0.00,0,0.00,0
2024-02-14,60762273.37,22,12376300.77,6,7108284.48,1,0.00,0,0.00,0
2024-02-15,68400440.58,21,12423182.33,5,7156079.04,1,0.00,0,0.00,0
2024-02-16,74763644.48,21,12375493.86,5,7182288.96,1,0.00,0,0.00,0
2024-02-20,78594595.05,21,12404215.69,5,7225843.68,1,0.00,0,0.00,0
2024-02-21,64065222.72,22,12363308.08,5,7226229.12,1,0.00,0,0.00,0
2024-02-22,64933977.52,21,12395374.50,5,7229312.64,1,0.00,0,0.00,0
2024-02-23,70308451.63,19,12449247.43,5,7270169.28,1,0.00,0,0.00,0
2024-02-26,71339767.65,19,12416035.74,5,7253980.80,1,0.00,0,0.00,0
2024-02-27,78151103.31,18,12391767.60,5,7246272.00,1,0.00,0,0.00,0
2024-02-28,83688193.79,18,12412782.42,5,7259376.96,1,0.00,0,0.00,0
2024-02-29,88989210.69,21,12442353.91,5,7296764.64,1,0.00,0,0.00,0
2024-03-01,95565671.85,22,12454107.33,5,7434752.16,1,0.00,0,0.00,0
2024-03-04,101056831.25,21,12432431.36,5,7555009.44,1,0.00,0,0.00,0
2024-03-05,104930261.57,21,12500553.49,5,7600491.36,1,0.00,0,0.00,0
2024-03-06,111539960.08,21,13040940.76,5,7662932.64,1,0.00,0,0.00,0
2024-03-07,113143419.19,21,13557813.03,5,7706487.36,1,0.00,0,0.00,0
2024-03-08,112492566.31,21,14058252.73,5,7771626.72,1,0.00,0,0.00,0
2024-03-11,116996110.09,22,14550446.91,5,7785888.00,1,0.00,0,0.00,0
2024-03-12,124293088.43,22,14988371.68,5,7700705.76,1,0.00,0,0.00,0
2024-03-13,131814105.42,24,15453670.63,5,7754667.36,1,0.00,0,0.00,0
2024-03-14,135005736.11,24,15558499.21,5,7722290.40,1,0.00,0,0.00,0
2024-03-15,138441505.79,24,15555929.09,5,7697622.24,1,0.00,0,0.00,0
2024-03-18,143283240.98,24,15535210.20,5,7709956.32,1,0.00,0,0.00,0
2024-03-19,143596289.80,24,15583209.06,5,7701091.20,1,0.00,0,0.00,0
2024-03-20,150569664.38,24,15604251.03,5,7792825.92,1,0.00,0,0.00,0
2024-03-21,184977379.37,24,15622717.51,5,7784731.68,1,0.00,0,0.00,0
2024-03-22,185179919.90,24,15698315.81,5,7722290.40,1,0.00,0,0.00,0
2024-03-25,188781145.94,24,15646493.18,5,7746958.56,1,0.00,0,0.00,0
2024-03-26,188258107.50,24,15656803.40,5,7772012.16,1,0.00,0,0.00,0
2024-03-27,188722104.57,24,15766341.80,5,7828286.40,1,0.00,0,0.00,0
2024-03-28,189029359.43,24,15750412.50,5,7929271.68,1,0.00,0,0.00,0
2024-04-01,215345779.47,24,15511364.69,5,15018299.32,2,0.00,0,0.00,0
2024-04-02,214177514.47,23,15469569.88,5,15234629.12,2,0.00,0,0.00,0
2024-04-03,216777649.40,24,15475779.21,5,15354566.96,2,0.00,0,0.00,0
2024-04-04,214124425.39,24,15522872.60,5,17662746.88,2,0.00,0,0.00,0
2024-04-05,226243648.99,27,15415191.45,5,17904196.16,2,0.00,0,0.00,0
2024-04-08,231492814.69,29,15414626.17,5,17895085.12,2,0.00,0,0.00,0
2024-04-09,234557999.83,30,15503537.46,5,17943892.48,2,0.00,0,0.00,0
2024-04-10,232298743.75,30,15268977.86,5,17893891.84,2,0.00,0,0.00,0
2024-04-11,235280845.47,30,15232607.44,5,18048531.20,2,0.00,0,0.00,0
2024-04-12,230584169.70,30,15273877.03,5,17780548.16,2,0.00,0,0.00,0
2024-04-15,228378598.01,30,15112764.38,5,17848836.80,2,0.00,0,0.00,0
2024-04-16,227695341.62,30,15046596.96,5,17777903.68,2,0.00,0,0.00,0
2024-04-17,224824806.56,30,15140482.43,5,17688616.96,2,0.00,0,0.00,0
2024-04-18,224018588.49,30,15104005.80,5,17689104.96,2,0.00,0,0.00,0
2024-04-19,213897698.26,30,9431259.22,5,17826440.32,2,0.00,0,0.00,0
2024-04-22,209610763.89,27,9461669.32,4,17676750.08,2,0.00,0,0.00,0
2024-04-23,211077565.44,26,9487324.85,4,17708261.76,2,0.00,0,0.00,0
2024-04-24,211399390.71,26,9460699.27,4,18103986.14,4,0.00,0,0.00,0
2024-04-25,209971936.82,26,9439135.04,4,18593005.73,4,0.00,0,0.00,0
2024-04-26,213403564.53,26,9464193.74,4,18930133.89,4,0.00,0,0.00,0
2024-04-29,214259294.88,26,9496626.77,4,18954589.72,4,0.00,0,0.00,0
2024-04-30,211213361.01,26,9452160.59,4,18882259.04,4,0.00,0,0.00,0
2024-05-01,209133855.77,26,9446161.62,4,18801008.32,4,0.00,0,0.00,0
2024-05-02,211980377.76,27,9497878.14,4,19093908.30,4,0.00,0,0.00,0
2024-05-03,215193439.70,27,9548055.21,4,19099149.48,4,0.00,0,0.00,0
2024-05-06,218200776.08,27,9563716.17,4,19466324.72,4,0.00,0,0.00,0
2024-05-07,217875097.19,28,9569150.32,4,19429288.01,4,0.00,0,0.00,0
2024-05-08,217907723.34,28,9549438.47,4,19587455.40,4,0.00,0,0.00,0
2024-05-09,218245414.49,28,9559026.55,4,20068684.05,4,0.00,0,0.00,0
2024-05-10,218382546.12,28,9534663.34,4,20306421.30,4,0.00,0,0.00,0
2024-05-13,183554804.87,28,9538780.08,4,20334812.54,4,0.00,0,0.00,0
2024-05-14,184887420.61,28,9559504.07,4,20442308.09,4,0.00,0,0.00,0
2024-05-15,179935347.99,28,9624378.84,4,20603624.33,4,0.00,0,0.00,0
2024-05-16,179449188.23,28,9611180.75,4,20528196.43,4,0.00,0,0.00,0
2024-05-17,179394627.70,28,9598852.78,4,20834661.62,4,0.00,0,0.00,0
2024-05-20,180385526.79,28,9595547.80,4,20823975.52,4,0.00,0,0.00,0
2024-05-21,179930678.02,28,9604801.59,4,20768667.47,4,0.00,0,-501.66,1
2024-05-22,179680092.15,28,9590083.51,4,20392286.15,4,0.00,0,-465.33,1
2024-05-23,165938925.54,28,9556428.47,4,20105426.24,4,0.00,0,-1145.79,4
2024-05-24,148389949.03,28,8870822.73,4,18388610.80,4,0.00,0,-1531.32,4
2024-05-27,145999931.20,28,8870822.73,4,18388610.80,4,0.00,0,0.00,1
2024-05-28,149961786.92,28,8832040.84,4,18914520.03,5,0.00,0,-69.20,1
2024-05-29,146428157.61,31,8798640.10,4,18882303.60,6,0.00,0,-146.54,1
2024-05-30,147508016.63,31,8838736.06,4,18912961.05,6,0.00,0,-102.91,1
2024-05-31,148482965.49,31,8876332.32,4,19075676.22,6,0.00,0,-190.10,7
2024-06-03,152401581.74,31,8878416.62,4,24734656.98,6,0.00,0,-145.04,10
2024-06-04,153996619.95,32,9038089.57,5,24361230.99,6,0.00,0,-70.09,10
2024-06-05,159357232.58,33,9353534.92,5,24549189.90,6,0.00,0,-437.62,14
2024-06-06,159523515.31,33,9347958.39,5,24736181.35,6,0.00,0,-512.43,22
2024-06-07,159713763.16,33,9283131.38,5,24985183.68,6,0.00,0,-347.79,28
2024-06-10,158387238.16,36,9273458.12,5,25983646.50,6,0.00,0,-418.50,24
2024-06-11,155733284.50,36,9303043.65,5,27349765.83,6,0.00,0,-316.38,24
2024-06-12,158680892.47,36,9348704.35,5,27565465.32,6,0.00,0,-485.45,32
2024-06-13,157769223.24,36,8950449.07,5,27542253.97,6,0.00,0,389136.12,35
2024-06-14,157855521.31,37,8946378.41,4,27608681.37,6,0.00,0,-361.58,31
2024-06-17,158434831.64,37,8922956.26,4,25819220.57,6,0.00,0,-213.14,26
2024-06-18,167230594.16,37,8954853.20,4,25931583.43,6,0.00,0,1015600.83,29
