Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,65.76,9866,10241,375,3.801,0.192,673416.54
PWR,STK,94.06,14156,14319,163,1.151,0.385,1346833.42
DE,STK,378.67,3490,3557,67,1.92,0.385,1346833.42
SIVB,STK,498.14,2637,2704,67,2.541,0.385,1346833.42
DFS,STK,99.79,13141,13497,356,2.709,0.385,1346833.42
TT,STK,170.79,7737,7886,149,1.926,0.385,1346833.42
HCA,STK,188.58,6887,7142,255,3.703,0.385,1346833.42
MHK,STK,202.59,6467,6648,181,2.799,0.385,1346833.42
IVZ,STK,25.91,49421,51981,2560,5.18,0.385,1346833.42
RF,STK,20.84,61627,64627,3000,4.868,0.385,1346833.42
TPR,STK,45.06,28999,29890,891,3.073,0.385,1346833.42
OKE,STK,51.09,25929,26362,433,1.67,0.385,1346833.42
FITB,STK,38.22,33978,35239,1261,3.711,0.385,1346833.42
URI,STK,325.57,4026,4137,111,2.757,0.385,1346833.42
COF,STK,132.67,9833,10152,319,3.244,0.385,1346833.42
UAA,STK,22.29,28722,30212,1490,5.188,0.192,673416.54
QQQ,STK,341.16,191803,192880,1077,0.562,18.81,65802894.34
ARKK,STK,128.4,17365,16858,-507,-2.92,0.619,2164580.79
IJS,STK,100.53,41775,43063,1288,3.083,1.238,4329161.57
EWT,STK,60.78,69730,71227,1497,2.147,1.238,4329161.57
XLE,STK,48.12,44198,44983,785,1.776,0.619,2164580.79
DIA,STK,336.75,10054,10285,231,2.298,0.99,3463310.23
2823,STK,2.46,1739000,1759822,20822,1.197,1.238,4329161.57
EZU,STK,48.08,88897,90041,1144,1.287,1.238,4329161.57
EWD,STK,47.07,18313,27592,9279,50.669,0.371,1298748.33
XACTOMXS3,STK,33.75,101085,89790,-11295,-11.174,0.866,3030413.24
IAU,STK,16.6,208559,210741,2182,1.046,1,3498293.16
FLRN,STK,30.61,671857,685716,13859,2.063,6,20989758.96
ZT,FUT,220721.72,93,95,2,2.151,6,20989758.96
Z3N,FUT,232004.91,89,90,1,1.124,6,20989758.96
3KTB,FUT,99563.74,208,211,3,1.442,6,20989758.96
BTS,FUT,135123.11,153,155,2,1.307,6,20989758.96
HG,FUT,102075,16,16,0,0,0.462,1614596.98
TSR20,FUT,8060.92,200,200,0,0,0.462,1614596.98
ZS,FUT,69830.91,23,23,0,0,0.462,1614596.98
PA,FUT,268994.17,6,6,0,0,0.462,1614596.98
SCI,FUT,17125.99,93,94,1,1.075,0.462,1614596.98
ZC,FUT,29287.46,56,55,-1,-1.786,0.462,1614596.98
RB,FUT,83281.79,19,19,0,0,0.462,1614596.98
AH,FUT,57545.43,28,28,0,0,0.462,1614596.98
NI,FUT,97248.5,8,8,0,0,0.231,807298.31
HO,FUT,77607.62,21,21,0,0,0.462,1614596.98
HE,FUT,42480.42,19,19,0,0,0.231,807298.31
ZL,FUT,31953,50,51,1,2,0.462,1614596.98
PL,FUT,58903.59,27,27,0,0,0.462,1614596.98
SB,FUT,17594.9,92,92,0,0,0.462,1614596.98
,,,,,,,,
,,,,,,,4.2,244880523.3
