Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,64.12,11138,11204,66,0.593,0.192,718399.07
PWR,STK,93.75,15319,15326,7,0.046,0.385,1436798.52
DE,STK,370.27,3856,3880,24,0.622,0.385,1436798.52
SIVB,STK,507.71,2827,2830,3,0.106,0.385,1436798.52
DFS,STK,96.8,14591,14843,252,1.727,0.385,1436798.52
TT,STK,168.2,8521,8542,21,0.246,0.385,1436798.52
HCA,STK,192.94,7532,7447,-85,-1.129,0.385,1436798.52
MHK,STK,196.05,7343,7329,-14,-0.191,0.385,1436798.52
IVZ,STK,25.79,55437,55711,274,0.494,0.385,1436798.52
RF,STK,19.99,70238,71876,1638,2.332,0.385,1436798.52
TPR,STK,43.52,32456,33015,559,1.722,0.385,1436798.52
OKE,STK,50.63,28350,28378,28,0.099,0.385,1436798.52
FITB,STK,36.44,38764,39429,665,1.716,0.385,1436798.52
URI,STK,310.74,4523,4624,101,2.233,0.385,1436798.52
COF,STK,131.5,10841,10926,85,0.784,0.385,1436798.52
UAA,STK,21.23,33840,33839,-1,-0.003,0.192,718399.07
QQQ,STK,335.48,212642,209248,-3394,-1.596,18.81,70198362.94
ARKK,STK,118.33,9913,0,-9913,-100,0,0
IJS,STK,99.12,48765,51253,2488,5.102,1.361,5080172.68
EWT,STK,62.97,78806,80676,1870,2.373,1.361,5080172.68
XLE,STK,47.03,48887,49100,213,0.436,0.619,2309169.36
DIA,STK,338.04,11133,10930,-203,-1.823,0.99,3694650.68
2823,STK,2.54,1966000,2000068,34068,1.733,1.361,5080172.68
EZU,STK,48.06,101236,105705,4469,4.414,1.361,5080172.68
EWD,STK,46.64,72374,87138,14764,20.4,1.089,4064138.14
XACTOMXS3,STK,33.73,43614,30123,-13491,-30.933,0.272,1016034.54
IAU,STK,16.95,226155,220175,-5980,-2.644,1,3731970.39
FLRN,STK,30.63,746665,731042,-15623,-2.092,6,22391822.31
ZT,FUT,220784.22,104,101,-3,-2.885,6,22391822.31
Z3N,FUT,232278.35,99,96,-3,-3.03,6,22391822.31
3KTB,FUT,99851.76,229,224,-5,-2.183,6,22391822.31
BTS,FUT,135713.95,168,165,-3,-1.786,6,22391822.31
HG,FUT,105887.84,19,22,3,15.789,0.615,2296597.1
TSR20,FUT,8200,249,280,31,12.45,0.615,2296597.1
ZS,FUT,73887.5,28,31,3,10.714,0.615,2296597.1
PA,FUT,278735.43,7,8,1,14.286,0.615,2296597.1
SCI,FUT,18067.48,115,127,12,10.435,0.615,2296597.1
ZC,FUT,30525,69,75,6,8.696,0.615,2296597.1
RB,FUT,84021,24,27,3,12.5,0.615,2296597.1
AH,FUT,57818.69,35,40,5,14.286,0.615,2296597.1
NI,FUT,96417,11,12,1,9.091,0.308,1148298.55
HO,FUT,78330,26,29,3,11.538,0.615,2296597.1
HE,FUT,42520,25,27,2,8,0.308,1148298.55
ZL,FUT,35406.02,60,65,5,8.333,0.615,2296597.1
PL,FUT,59482.94,34,39,5,14.706,0.615,2296597.1
SB,FUT,18645.95,110,123,13,11.818,0.615,2296597.1
,,,,,,,,
,,,,,,,4.68,268701868
