Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,64.29,9514,9892,378,3.973,0.192,635941.07
PWR,STK,91.1,12966,13961,995,7.674,0.385,1271882.46
DE,STK,374.79,3181,3394,213,6.696,0.385,1271882.46
SIVB,STK,484.59,2439,2625,186,7.626,0.385,1271882.46
DFS,STK,98.8,12078,12873,795,6.582,0.385,1271882.46
TT,STK,166.5,7127,7639,512,7.184,0.385,1271882.46
HCA,STK,186.77,6410,6810,400,6.24,0.385,1271882.46
MHK,STK,197.74,5954,6432,478,8.028,0.385,1271882.46
IVZ,STK,25.95,46256,49013,2757,5.96,0.385,1271882.46
RF,STK,21.12,56679,60222,3543,6.251,0.385,1271882.46
TPR,STK,43.09,27877,29517,1640,5.883,0.385,1271882.46
OKE,STK,51.14,23308,24871,1563,6.706,0.385,1271882.46
FITB,STK,38.4,31171,33122,1951,6.259,0.385,1271882.46
URI,STK,322,3671,3950,279,7.6,0.385,1271882.46
COF,STK,132.97,9049,9565,516,5.702,0.385,1271882.46
UAA,STK,22.83,25683,27856,2173,8.461,0.192,635941.07
QQQ,STK,334.47,176235,185789,9554,5.421,18.81,62140978.98
ARKK,STK,121.97,15473,16759,1286,8.311,0.619,2044122.38
IJS,STK,100.9,37640,40518,2878,7.646,1.238,4088244.77
EWT,STK,60.35,63415,67742,4327,6.823,1.238,4088244.77
XLE,STK,49,39029,41717,2688,6.887,0.619,2044122.38
DIA,STK,334.42,9186,9780,594,6.466,0.99,3270577.84
2823,STK,2.52,3060100,3244639,184539,6.03,2.475,8176489.53
XACTOMXS3,STK,33.54,115641,121892,6251,5.406,1.238,4088244.77
IAU,STK,16.62,187401,198773,11372,6.068,1,3303613.98
FLRN,STK,30.62,608304,647344,39040,6.418,6,19821683.89
ZT,FUT,220770.64,84,90,6,7.143,6,19821683.89
Z3N,FUT,232096.88,80,85,5,6.25,6,19821683.89
3KTB,FUT,99189.48,188,200,12,6.383,6,19821683.89
BTS,FUT,134242.93,138,148,10,7.246,6,19821683.89
KE,FUT,28666.76,51,53,2,3.922,0.462,1524745.04
HG,FUT,101875,14,15,1,7.143,0.462,1524745.04
TSR20,FUT,8235.01,171,185,14,8.187,0.462,1524745.04
ZS,FUT,70362.15,20,22,2,10,0.462,1524745.04
PA,FUT,261855.4,5,6,1,20,0.462,1524745.04
SCI,FUT,17001.52,85,90,5,5.882,0.462,1524745.04
ZC,FUT,28087.49,51,54,3,5.882,0.462,1524745.04
RB,FUT,81736.18,17,19,2,11.765,0.462,1524745.04
AH,FUT,56541.35,26,27,1,3.846,0.462,1524745.04
NI,FUT,100561.71,7,8,1,14.286,0.231,762372.36
HO,FUT,75394.21,19,20,1,5.263,0.462,1524745.04
HE,FUT,43155.59,17,18,1,5.882,0.231,762372.36
ZL,FUT,31689.61,44,48,4,9.091,0.462,1524745.04
PL,FUT,61674.87,23,25,2,8.696,0.462,1524745.04
,,,,,,,,
,,,,,,,,
,,,,,,,4.074,231252980.6
