Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,66.9,10054,9866,-188,-1.87,0.192,660021.64
PWR,STK,93.25,14325,14156,-169,-1.18,0.385,1320043.62
DE,STK,378.26,3505,3490,-15,-0.428,0.385,1320043.62
SIVB,STK,500.65,2675,2637,-38,-1.421,0.385,1320043.62
DFS,STK,100.45,13173,13141,-32,-0.243,0.385,1320043.62
TT,STK,170.61,7870,7737,-133,-1.69,0.385,1320043.62
HCA,STK,191.66,6972,6887,-85,-1.219,0.385,1320043.62
MHK,STK,204.11,6606,6467,-139,-2.104,0.385,1320043.62
IVZ,STK,26.71,50657,49421,-1236,-2.44,0.385,1320043.62
RF,STK,21.42,62281,61627,-654,-1.05,0.385,1320043.62
TPR,STK,45.52,29252,28999,-253,-0.865,0.385,1320043.62
OKE,STK,50.91,25981,25929,-52,-0.2,0.385,1320043.62
FITB,STK,38.85,34374,33978,-396,-1.152,0.385,1320043.62
URI,STK,327.87,4081,4026,-55,-1.348,0.385,1320043.62
COF,STK,134.24,9882,9833,-49,-0.496,0.385,1320043.62
UAA,STK,22.98,28679,28722,43,0.15,0.192,660021.64
QQQ,STK,336.36,191803,191741,-62,-0.032,18.81,64494011.78
ARKK,STK,122.17,17202,17365,163,0.948,0.619,2121525.2
IJS,STK,101.57,41836,41775,-61,-0.146,1.238,4243050.41
EWT,STK,60.85,69631,69730,99,0.142,1.238,4243050.41
XLE,STK,48,43762,44198,436,0.996,0.619,2121525.2
DIA,STK,337.71,10054,10051,-3,-0.03,0.99,3394421.67
2823,STK,2.44,3461600,1738955,-1722645,-49.764,1.238,4243050.41
EZU,STK,47.73,0,88897,88897,Inf,1.238,4243050.41
EWD,STK,46.34,9005,18313,9308,103.365,0.248,848610.22
XACTOMXS3,STK,33.58,113619,101085,-12534,-11.032,0.99,3394440.19
IAU,STK,16.44,206550,208559,2009,0.973,1,3428708.76
FLRN,STK,30.62,671455,671857,402,0.06,6,20572252.56
ZT,FUT,220682.49,93,93,0,0,6,20572252.56
Z3N,FUT,231838.78,89,89,0,0,6,20572252.56
3KTB,FUT,99001.41,208,208,0,0,6,20572252.56
BTS,FUT,134414.75,153,153,0,0,6,20572252.56
KE,FUT,28943.48,27,0,-27,-100,0,0
HG,FUT,100959.94,16,16,0,0,0.462,1582481.1
TSR20,FUT,7960.02,200,199,-1,-0.5,0.462,1582481.1
ZS,FUT,69370.48,23,23,0,0,0.462,1582481.1
PA,FUT,269491.33,6,6,0,0,0.462,1582481.1
SCI,FUT,17110.87,93,92,-1,-1.075,0.462,1582481.1
ZC,FUT,28506.31,55,56,1,1.818,0.462,1582481.1
RB,FUT,83235.58,19,19,0,0,0.462,1582481.1
AH,FUT,56845.46,28,28,0,0,0.462,1582481.1
NI,FUT,97322.12,8,8,0,0,0.231,791240.38
HO,FUT,76196.38,21,21,0,0,0.462,1582481.1
HE,FUT,42340,18,19,1,5.556,0.231,791240.38
ZL,FUT,31360.71,51,50,-1,-1.961,0.462,1582481.1
PL,FUT,58517.37,27,27,0,0,0.462,1582481.1
SB,FUT,17267.07,45,92,47,104.444,0.462,1582481.1
,,,,,,,,
,,,,,,,4.2,240009615.4
