Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,66.78,10920,11115,195,1.786,0.192,742274.19
PWR,STK,95.28,15519,15581,62,0.4,0.385,1484548.76
DE,STK,382.14,3824,3885,61,1.595,0.385,1484548.76
SIVB,STK,511.71,2878,2901,23,0.799,0.385,1484548.76
DFS,STK,102,14400,14554,154,1.069,0.385,1484548.76
TT,STK,170.51,8615,8707,92,1.068,0.385,1484548.76
HCA,STK,193.49,7641,7672,31,0.406,0.385,1484548.76
MHK,STK,201.67,7232,7361,129,1.784,0.385,1484548.76
IVZ,STK,26.83,55857,55332,-525,-0.94,0.385,1484548.76
RF,STK,20.97,68722,70794,2072,3.015,0.385,1484548.76
TPR,STK,46.25,32016,32098,82,0.256,0.385,1484548.76
OKE,STK,52.39,28324,28336,12,0.042,0.385,1484548.76
FITB,STK,38.1,37846,38965,1119,2.957,0.385,1484548.76
URI,STK,325.39,4488,4562,74,1.649,0.385,1484548.76
COF,STK,134.87,10728,11007,279,2.601,0.385,1484548.76
UAA,STK,22.01,32919,33724,805,2.445,0.192,742274.19
QQQ,STK,341.02,210725,212689,1964,0.932,18.81,72531319.75
ARKK,STK,126.23,18611,18901,290,1.558,0.619,2385911.79
IJS,STK,102.17,46008,46705,697,1.515,1.238,4771823.57
EWT,STK,61.96,77031,77015,-16,-0.021,1.238,4771823.57
XLE,STK,48.99,47427,48702,1275,2.688,0.619,2385911.79
DIA,STK,340.7,11072,11205,133,1.201,0.99,3817437.88
2823,STK,2.46,1921900,1939766,17866,0.93,1.238,4771823.57
EZU,STK,48.4,97558,98591,1033,1.059,1.238,4771823.57
EWD,STK,47.39,40014,50346,10332,25.821,0.619,2385911.79
XACTOMXS3,STK,34.38,82709,69398,-13311,-16.094,0.619,2385911.79
IAU,STK,16.88,227739,228436,697,0.306,1,3855997.86
FLRN,STK,30.63,742568,755337,12769,1.72,6,23135987.16
ZT,FUT,220729.42,103,105,2,1.942,6,23135987.16
Z3N,FUT,232114.31,98,100,2,2.041,6,23135987.16
3KTB,FUT,99390.86,229,233,4,1.747,6,23135987.16
BTS,FUT,135427.73,168,171,3,1.786,6,23135987.16
HG,FUT,105550,17,17,0,0,0.462,1779691.47
TSR20,FUT,8146.87,215,218,3,1.395,0.462,1779691.47
ZS,FUT,71350,25,25,0,0,0.462,1779691.47
PA,FUT,274784,6,6,0,0,0.462,1779691.47
SCI,FUT,17417.96,100,102,2,2,0.462,1779691.47
ZC,FUT,29625,58,60,2,3.448,0.462,1779691.47
RB,FUT,86352,21,21,0,0,0.462,1779691.47
AH,FUT,57718.4,30,31,1,3.333,0.462,1779691.47
NI,FUT,98421.11,9,9,0,0,0.231,889845.54
HO,FUT,80144.41,22,22,0,0,0.462,1779691.47
HE,FUT,41877.2,20,21,1,5,0.231,889845.54
ZL,FUT,33282,53,53,0,0,0.462,1779691.47
PL,FUT,60018.76,29,30,1,3.448,0.462,1779691.47
SB,FUT,18241.3,98,98,0,0,0.462,1779691.47
,,,,,,,,
,,,,,,,4.55,269919852.5
