Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,48.25,14297,14385,88,0.616,0.385,694098.08
ALGN,STK,599,1142,1159,17,1.489,0.385,694098.08
PWR,STK,77.1,9079,9003,-76,-0.837,0.385,694098.08
DE,STK,314.46,2206,2207,1,0.045,0.385,694098.08
ALB,STK,163.65,4380,4241,-139,-3.174,0.385,694098.08
SIVB,STK,500.39,1381,1387,6,0.434,0.385,694098.08
DFS,STK,92.77,7397,7482,85,1.149,0.385,694098.08
TT,STK,150.87,4665,4601,-64,-1.372,0.385,694098.08
AES,STK,28.1,25117,24701,-416,-1.656,0.385,694098.08
HCA,STK,175.55,3959,3954,-5,-0.126,0.385,694098.08
MHK,STK,160.66,4327,4320,-7,-0.162,0.385,694098.08
GM,STK,53,12821,13096,275,2.145,0.385,694098.08
TGT,STK,190.5,3595,3644,49,1.363,0.385,694098.08
IVZ,STK,22.58,30782,30740,-42,-0.136,0.385,694098.08
DISCA,STK,45.95,15508,15106,-402,-2.592,0.385,694098.08
QQQ,STK,333.9,119765,120281,516,0.431,22.275,40161833.11
ARKK,STK,154.33,28609,28915,306,1.07,2.475,4462430.59
2823,STK,2.98,1464800,1497460,32660,2.23,2.475,4462430.59
IAU,STK,17.3,511225,521098,9873,1.931,5,9015001.24
IGIB,STK,61.3,164808,165450,642,0.39,5.625,10142065.59
TN,FUT,152842.39,66,66,0,0,5.625,10142065.59
UB,FUT,199750,50,51,1,2,5.625,10142065.59
ZB,FUT,166473.05,60,61,1,1.667,5.625,10142065.59
ZF,FUT,125791.57,80,81,1,1.25,5.625,10142065.59
ZN,FUT,136672.12,74,74,0,0,5.625,10142065.59
ZT,FUT,220995.13,46,46,0,0,5.625,10142065.59
CGB,FUT,114750.4,87,88,1,1.149,5.625,10142065.59
BTS,FUT,136950.99,73,74,1,1.37,5.625,10142065.59
BTP,FUT,185242.42,54,55,1,1.852,5.625,10142065.59
GBX,FUT,260337.17,26,26,0,0,3.749,6759386.21
KE,FUT,30777.96,12,12,0,0,0.2,360600.05
HG,FUT,93771.04,4,4,0,0,0.2,360600.05
TSR20,FUT,8084.15,40,45,5,12.5,0.2,360600.05
ZS,FUT,68478.49,5,5,0,0,0.2,360600.05
PA,FUT,235091.7,2,2,0,0,0.2,360600.05
SCI,FUT,16150.58,22,22,0,0,0.2,360600.05
ZC,FUT,27100.02,13,13,0,0,0.2,360600.05
RB,FUT,69286.67,5,5,0,0,0.2,360600.05
AH,FUT,51661.86,7,7,0,0,0.2,360600.05
NI,FUT,109923.95,3,3,0,0,0.2,360600.05
,,,,,,,,
,,,,,,,5.98,180299209.34
