Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,50.75,10992,7266,-3726,-33.897,0.385,368759.21
ALGN,STK,579.54,923,636,-287,-31.094,0.385,368759.21
PWR,STK,77.91,7161,4733,-2428,-33.906,0.385,368759.21
DE,STK,337,1676,1094,-582,-34.726,0.385,368759.21
ALB,STK,152,3616,2426,-1190,-32.909,0.385,368759.21
SIVB,STK,536.73,1024,687,-337,-32.91,0.385,368759.21
DFS,STK,95.39,5890,3866,-2024,-34.363,0.385,368759.21
TT,STK,152.89,3593,2412,-1181,-32.869,0.385,368759.21
AES,STK,27,19625,13658,-5967,-30.405,0.385,368759.21
HCA,STK,174.82,3119,2109,-1010,-32.382,0.385,368759.21
MHK,STK,173.7,3218,2123,-1095,-34.027,0.385,368759.21
GM,STK,50.9,10672,7245,-3427,-32.112,0.385,368759.21
TGT,STK,188.99,2930,1951,-979,-33.413,0.385,368759.21
IVZ,STK,22.73,24621,16223,-8398,-34.109,0.385,368759.21
DISCA,STK,55.29,10651,6670,-3981,-37.377,0.385,368759.21
QQQ,STK,317.39,97793,67227,-30566,-31.256,22.275,21337122.03
ARKK,STK,135.3,23875,17522,-6353,-26.609,2.475,2370792.99
2823,STK,2.83,1261200,837736,-423464,-33.576,2.475,2370792.99
IAU,STK,17.21,419702,278296,-141406,-33.692,5,4789472.94
IGIB,STK,60.55,133151,88989,-44162,-33.167,5.625,5388262.71
TN,FUT,148727.61,54,36,-18,-33.333,5.625,5388262.71
UB,FUT,189960.33,42,28,-14,-33.333,5.625,5388262.71
ZB,FUT,160656.9,50,34,-16,-32,5.625,5388262.71
ZF,FUT,124907.95,65,43,-22,-33.846,5.625,5388262.71
ZN,FUT,135321.87,60,40,-20,-33.333,5.625,5388262.71
ZT,FUT,220998.62,37,24,-13,-35.135,5.625,5388262.71
CGB,FUT,112592.33,72,48,-24,-33.333,5.625,5388262.71
BTS,FUT,137393.61,59,39,-20,-33.898,5.625,5388262.71
BTP,FUT,183781.7,44,29,-15,-34.091,5.625,5388262.71
GBX,FUT,254501.81,21,14,-7,-33.333,3.749,3591117
KE,FUT,32081.78,9,6,-3,-33.333,0.2,191579
HG,FUT,103031.33,3,2,-1,-33.333,0.2,191579
TSR20,FUT,8823.21,33,22,-11,-33.333,0.2,191579
ZS,FUT,70269.25,4,3,-1,-25,0.2,191579
PA,FUT,238438,1,1,0,0,0.2,191579
SCI,FUT,16544.59,17,12,-5,-29.412,0.2,191579
ZC,FUT,27691.1,10,7,-3,-30,0.2,191579
RB,FUT,80818.25,4,2,-2,-50,0.2,191579
AH,FUT,53086.6,5,4,-1,-20,0.2,191579
NI,FUT,115391.5,2,2,0,0,0.2,191579
,,,,,,,,
,,,,,,,3.615,95789103.2
