Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,48.07,10450,10700,250,2.392,0.385,514328.57
ALGN,STK,615.16,759,836,77,10.145,0.385,514328.57
PWR,STK,75.31,6198,6829,631,10.181,0.385,514328.57
DE,STK,309.27,1510,1663,153,10.132,0.385,514328.57
ALB,STK,157,3005,3276,271,9.018,0.385,514328.57
SIVB,STK,489.49,973,1051,78,8.016,0.385,514328.57
DFS,STK,91.6,5262,5615,353,6.708,0.385,514328.57
TT,STK,148.84,3104,3456,352,11.34,0.385,514328.57
AES,STK,26.26,17799,19586,1787,10.04,0.385,514328.57
HCA,STK,179.3,2654,2869,215,8.101,0.385,514328.57
MHK,STK,149.06,3096,3450,354,11.434,0.385,514328.57
GM,STK,54.79,8476,9387,911,10.748,0.385,514328.57
TGT,STK,188.59,2476,2727,251,10.137,0.385,514328.57
IVZ,STK,21.78,20900,23615,2715,12.99,0.385,514328.57
DISCA,STK,41.11,11137,12511,1374,12.337,0.385,514328.57
QQQ,STK,331.52,81010,89768,8758,10.811,22.275,29760002.92
ARKK,STK,148.66,20006,22243,2237,11.182,2.475,3306669.29
2823,STK,2.82,1062300,1172578,110278,10.381,2.475,3306669.29
IAU,STK,17.21,344289,388154,43865,12.741,5,6680135.29
IGIB,STK,61.23,109681,122739,13058,11.905,5.625,7515293.39
TN,FUT,152953.12,44,49,5,11.364,5.625,7515293.39
UB,FUT,201312.5,33,37,4,12.121,5.625,7515293.39
ZB,FUT,167125,40,45,5,12.5,5.625,7515293.39
ZF,FUT,125775.16,53,60,7,13.208,5.625,7515293.39
ZN,FUT,136703.12,49,55,6,12.245,5.625,7515293.39
ZT,FUT,220978.12,30,34,4,13.333,5.625,7515293.39
CGB,FUT,114592.19,58,66,8,13.793,5.625,7515293.39
BTS,FUT,135571.37,49,55,6,12.245,5.625,7515293.39
BTP,FUT,182803.27,37,41,4,10.811,5.625,7515293.39
GBX,FUT,259856.5,17,19,2,11.765,3.749,5008722.1
KE,FUT,31025,8,9,1,12.5,0.2,267205.41
HG,FUT,89903.72,3,3,0,0,0.2,267205.41
TSR20,FUT,8034.97,30,33,3,10,0.2,267205.41
ZS,FUT,68770.81,3,4,1,33.333,0.2,267205.41
PA,FUT,230660.74,1,1,0,0,0.2,267205.41
SCI,FUT,15390.58,15,17,2,13.333,0.2,267205.41
ZC,FUT,27458.12,9,10,1,11.111,0.2,267205.41
RB,FUT,69787.2,3,4,1,33.333,0.2,267205.41
AH,FUT,50163.35,5,5,0,0,0.2,267205.41
NI,FUT,107462.11,2,2,0,0,0.2,267205.41
