ClientAccountID,CurrencyPrimary,,
U18135473,BASE_SUMMARY,,
U18135473,AUD,,
U18135473,EUR,,
U18135473,HKD,,
U18135473,JPY,,
U18135473,SGD,,
U18135473,USD,,
Date/Time,FromCurrency,ToCurrency,Rate
20260501,AED,USD,0.27225
20260501,AUD,USD,0.72034
20260501,BGN,USD,0.6006
20260501,BHD,USD,2.6481
20260501,BRL,USD,0.20177
20260501,CAD,USD,0.73593
20260501,CHF,USD,1.2789
20260501,CNH,USD,0.14639
20260501,CNY,USD,0.14645
20260501,CZK,USD,0.048107
20260501,DKK,USD,0.15686
20260501,EUR,USD,1.1721
20260501,GBP,USD,1.3576
20260501,HKD,USD,0.12764
20260501,HUF,USD,0.003227
20260501,IDR,USD,0.000058
20260501,ILS,USD,0.33969
20260501,INR,USD,0.010537
20260501,JPY,USD,0.006367
20260501,KRW,USD,0.00068
20260501,KWD,USD,3.26
20260501,MXN,USD,0.05728
20260501,MYR,USD,0.25189
20260501,NOK,USD,0.10767
20260501,NZD,USD,0.5898
20260501,OMR,USD,2.5973
20260501,PHP,USD,0.016299
20260501,PLN,USD,0.27619
20260501,QAR,USD,0.27444
20260501,RON,USD,0.22513
20260501,RUB,USD,0.013342
20260501,RUS,USD,0.013342
20260501,SAR,USD,0.26663
20260501,SEK,USD,0.10851
20260501,SGD,USD,0.78518
20260501,THB,USD,0.030812
20260501,TRY,USD,0.022129
20260501,TWD,USD,0.031617
20260501,ZAR,USD,0.060061
