Symbol,Quantity,AvgPrice
1258,98000,14.49
388,2300,414.0
8360.T,300,5250.0
BABA,1800,142.34
COLO,6800,37.52
COPX,4400,93.51
CRCL,4800,95.82
EBND,9300,21.58
EMLC,8800,26.16
EPU,500,92.54
EWW,2800,79.31
EWY,2200,146.55
EWZ,27100,38.56
FXF,2300,113.48
GDX,2200,114.54
IEF,1800,97.27
KORU,200,572.14
ORCL,520,148.09
PLTR,7500,145.5
RSPG,-4600,101.34
S68,8000,18.0
SCHD,15800,31.71
SCJ,8200,104.13
SGOV,89200,100.39
SPHY,87000,23.56
SQQQ,0,71.04
TLT,4200,89.66
TQQQ,10000,50.0
VDE,-1600,160.34
XEMD,46000,45.02
XLE,-20000,56.88
Z74,50000,4.92
