Symbol,Quantity,AvgPrice
ABT,3100,113.39
AI,56800,9.11
AMD,2500,191.38
APP,1389,438.92
ASML,380,1366.12
BABA,1200,135.92
COPX,3000,86.95
CRCL,4299,103.25
CRM,3400,196.37
CRWV,8000,73.19
DOCU,12200,46.88
ES 20MAR26 6780 C,-310,133.67
ES 20MAR26 6950 C,310,40.94
EWY,2000,133.52
EWZ,2200,36.92
FDX,-650,382.79
HOOD,5300,76.34
HPP,39800,7.6
IBM,2200,243.73
INTC,10000,43.2
JBGS,16000,14.84
JBHT,1300,230.22
KORU,-2400,415.88
LITE,600,707.69
MANH,2200,145.55
MSFT,380,404.75
MSTR,4620,133.92
NOW,6025,113.43
NQ 20MAR26 24600 C,-170,565.62
NQ 20MAR26 25350 C,170,180.84
ORCL,2720,149.76
PAYC,5800,130.25
PCTY,5500,110.32
PD,31000,7.53
PEB,20600,12.63
PLTR,1100,146.33
QQQ,3000,601.49
S,28300,13.39
SAP,1480,194.63
SCHD,700,31.64
SNDK,1700,585.95
U,38900,19.49
UUP,56000,27.48
UWMC,50900,4.23
VLO,-1000,218.11
WGS,3100,79.49
