Symbol,Quantity,AvgPrice
COPX,2000,80.1
FDX,650,357.86
IBIT,2500,38.53
QQQ,720,603.0
SCHD,4400,31.04
SPY 30JUN26 571 P,-500,8.56
SPY 30JUN26 680 P,500,30.99
VLO,-1900,224.6
