Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,360.88,491,491,0,-0.611,0.333,176178.34
NOC,STK,506.8,370,348,-22,-5.946,0.333,176178.34
MRK,STK,94.35,1880,1880,0,-0.691,0.333,176178.34
K,STK,73.49,2398,2398,0,-0.042,0.333,176176.6
WM,STK,161.12,1105,1105,0,-1.086,0.333,176176.6
GIS,STK,78.27,2282,2282,0,-1.358,0.333,176176.6
CTVA,STK,61.62,2926,2926,0,-2.29,0.333,176176.6
LLY,STK,335.03,531,531,0,-0.942,0.333,176176.6
HSY,STK,227.31,763,763,0,1.573,0.333,176176.6
BMY,STK,72.3,2457,2457,0,-0.814,0.333,176176.6
MOH,STK,359.6,487,487,0,0.616,0.333,176176.6
ADM,STK,87.77,2062,2062,0,-2.667,0.333,176176.6
AMGN,STK,252.12,694,694,0,0.72,0.333,176176.6
CI,STK,293.74,609,609,0,-1.478,0.333,176176.6
HUM,STK,501.68,345,345,0,1.739,0.333,176176.6
QQQ,STK,270.82,46421,46421,0,0.9,24,12684841.93
XLE,STK,82.26,16181,16181,0,-0.729,2.5,1321337.7
IXC,STK,36.9,35733,35733,0,0.213,2.5,1321337.7
ZT,FUT,204320.33,3,3,0,0,1,528535.08
CGZ,FUT,74772.86,7,7,0,0,1,528535.08
GBS,FUT,104079,5,5,0,0,1,528535.08
BTS,FUT,102672.6,5,5,0,0,1,528535.08
IAU,STK,30.99,16576,16576,0,2.89,1,528535.08
ZM,FUT,39950,7,7,0,0,0.526,278176.36
GOIL,FUT,108350,2,3,1,50,0.526,278176.36
ZC,FUT,33875,8,8,0,0,0.526,278176.36
COIL,FUT,89270,3,3,0,0,0.526,278176.36
RB,FUT,101791.33,3,3,0,0,0.526,278176.36
HO,FUT,150036.5,2,2,0,0,0.526,278176.36
ZS,FUT,68087.5,-4,-4,0,0,-0.526,278176.36
ZSLME,FUT,72219,-8,-8,0,0,-1.053,556352.94
GF,FUT,89575,-6,-6,0,0,-1.053,556352.94
CT,FUT,40705,-13,-14,-1,7.692,-1.053,556352.94
LE,FUT,59930,-9,-9,0,0,-1.053,556352.94
KC,FUT,73143.75,-8,-8,0,0,-1.053,556352.94
NG,FUT,61810,-9,-9,0,0,-1.053,556352.94
,,,,,,,,
,,,,,,,0.808,25898199.11
