Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,357.09,491,491,0,0.815,0.333,176678.46
NOC,STK,475.09,370,370,0,0.541,0.333,176678.46
MRK,STK,94.12,1880,1880,0,-0.16,0.333,176678.46
K,STK,72.22,2398,2398,0,2.002,0.333,176676.71
WM,STK,158.4,1105,1105,0,0.905,0.333,176676.71
GIS,STK,77.41,2155,2282,127,5.893,0.333,176676.71
CTVA,STK,60.36,2926,2926,0,0.034,0.333,176676.71
LLY,STK,332.76,515,531,16,3.107,0.333,176676.71
HSY,STK,225.72,763,763,0,2.621,0.333,176676.71
BMY,STK,71.8,2457,2457,0,0.163,0.333,176676.71
MOH,STK,352.46,487,487,0,2.875,0.333,176676.71
ADM,STK,86.07,2062,2062,0,-0.436,0.333,176676.71
AMGN,STK,252.96,694,694,0,0.576,0.333,176676.71
CI,STK,289.92,583,609,26,4.46,0.333,176676.71
HUM,STK,498.79,345,345,0,2.609,0.333,176676.71
QQQ,STK,273.76,46421,46421,0,0.099,24,12720850.37
XLE,STK,81.89,15702,16181,479,3.051,2.5,1325088.58
IXC,STK,36.72,35733,35733,0,0.988,2.5,1325088.58
ZT,FUT,204547,3,3,0,0,1,530035.43
CGZ,FUT,74896.86,7,7,0,0,1,530035.43
GBS,FUT,104983.8,5,5,0,0,1,530035.43
BTS,FUT,103504,5,5,0,0,1,530035.43
IAU,STK,31.36,16576,16576,0,1.967,1,530035.43
ZM,FUT,40870,7,7,0,0,0.526,278966.02
GOIL,FUT,112925,2,2,0,0,0.526,278966.02
ZC,FUT,33912.5,8,8,0,0,0.526,278966.02
COIL,FUT,90030,3,3,0,0,0.526,278966.02
RB,FUT,101949,2,3,1,50,0.526,278966.02
HO,FUT,155774,2,2,0,0,0.526,278966.02
ZS,FUT,69037.5,-4,-4,0,0,-0.526,278966.02
ZSLME,FUT,72153.29,-7,-8,-1,14.286,-1.053,557932.26
GF,FUT,88650,-6,-6,0,0,-1.053,557932.26
CT,FUT,41695,-13,-13,0,0,-1.053,557932.26
LE,FUT,59694.44,-9,-9,0,0,-1.053,557932.26
KC,FUT,73337.71,-7,-8,-1,14.286,-1.053,557932.26
NG,FUT,63840,-8,-9,-1,12.5,-1.053,557932.26
,,,,,,,,
,,,,,,,0.808,25971716.28
