Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,355.26,626,626,0,-1.917,0.333,218200.48
ED,STK,89.11,2441,2441,0,0.328,0.333,218200.48
SRE,STK,157.63,1413,1413,0,-2.052,0.333,218200.48
NOC,STK,490.28,455,455,0,-2.198,0.333,218200.48
MRK,STK,88.39,2470,2470,0,-0.04,0.333,218200.48
K,STK,72.12,2992,2992,0,1.103,0.333,218198.32
SO,STK,70.43,3084,3084,0,0.454,0.333,218198.32
WM,STK,168.18,1322,1322,0,-1.891,0.333,218198.32
DTE,STK,118.63,1810,1810,0,1.602,0.333,218198.32
GIS,STK,78.5,2753,2753,0,0.981,0.333,218198.32
WEC,STK,93.1,2331,2331,0,0.558,0.333,218198.32
CTVA,STK,61.76,3740,3533,-207,-5.535,0.333,218198.32
LLY,STK,329.89,677,677,0,-2.363,0.333,218198.32
HSY,STK,225.67,955,955,0,1.257,0.333,218198.32
BMY,STK,70.86,3088,3088,0,-0.291,0.333,218198.32
QQQ,STK,279.61,56269,56269,0,-0.146,24,15710435.83
XLE,STK,78.54,8464,8464,0,-1.524,1,654601.49
IXC,STK,36.56,19127,17905,-1222,-6.389,1,654601.49
ZT,FUT,205718.67,3,3,0,0,1,654601.49
CGB,FUT,91083.29,7,7,0,0,1,654601.49
CGF,FUT,82683.25,8,8,0,0,1,654601.49
CGZ,FUT,76221.44,9,9,0,0,1,654601.49
GBS,FUT,106527.83,6,6,0,0,1,654601.49
IAU,STK,32.36,20262,20262,0,-0.163,1,654601.49
ZM,FUT,40060,4,4,0,0,0.263,172263.55
ZS,FUT,68737.5,2,3,1,50,0.263,172263.55
GOIL,FUT,103250,2,2,0,0,0.263,172263.55
ZC,FUT,34012.4,5,5,0,0,0.263,172263.55
COIL,FUT,91420,2,2,0,0,0.263,172263.55
RB,FUT,110524,2,2,0,0,0.263,172263.55
HO,FUT,148722,-1,-1,0,0,-0.263,172263.55
ALI,FUT,58412.5,-6,-6,0,0,-0.526,344527.24
ZSLME,FUT,76020.4,-5,-5,0,0,-0.526,344527.24
GF,FUT,87637.5,-4,-4,0,0,-0.526,344527.24
KC,FUT,82218.75,-4,-4,0,0,-0.526,344527.24
CT,FUT,43586.38,-8,-8,0,0,-0.526,344527.24
HE,FUT,29809.36,-11,-12,-1,9.091,-0.526,344527.24
,,,,,,,,
,,,,,,,0.841,27493241.64
