Symbol,Quantity,AvgPrice
BKNG,9,3093.53
BR,223,181.05
BRK B,120,358.72
BRO,618,71.37
CEG,281,109.95
COR,228,184.24
ETN,122,215.33
GE,370,111.96
LLY,65,547.44
MCK,77,444.61
PANW,123,234.11
PWR,133,191.19
QQQ,10374,356.95
SGEN,178,212.55
VRSK,155,241.24
WMT,239,162.31
XLE,1564,92.4
