Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,49.23,13144,13144,0,0.609,0.298,651004.38
MCK,STK,326.65,1994,1994,0,-0.05,0.298,651004.38
ABBV,STK,159.03,3955,4094,139,3.515,0.298,651004.38
ADM,STK,95.68,6538,6804,266,4.069,0.298,651004.38
MOS,STK,78.6,4237,4237,0,-2.266,0.149,325502.19
ED,STK,96.94,6574,6574,0,2.16,0.298,651004.38
ABC,STK,161.9,3997,3997,0,0.6,0.298,651004.38
DLTR,STK,172.03,3724,3724,0,1.611,0.298,651004.38
BRK B,STK,346.42,1876,1876,0,0.16,0.298,651004.38
CF,STK,110.45,2972,2972,0,-0.841,0.149,325502.19
NEM,STK,84.95,7506,7506,0,2.092,0.298,651004.38
VRTX,STK,282.99,2238,2238,0,2.77,0.298,651004.38
SRE,STK,171.12,3763,3763,0,1.09,0.298,651004.38
BMY,STK,76.04,8314,8314,0,2.971,0.298,651004.38
FE,STK,47.29,13596,13596,0,1.25,0.298,651004.38
CTVA,STK,60.95,10563,10563,0,1.117,0.298,651004.38
QQQ,STK,338.4,169074,169074,0,0.397,26.25,57441563.09
XLE,STK,80.75,25734,25734,0,0.33,0.953,2084916.04
EWU,STK,33.94,60524,60524,0,1.495,0.953,2084916.04
PICK,STK,51.94,39812,39812,0,0.826,0.953,2084916.04
2823,STK,2.05,491400,508500,17100,3.483,0.476,1042458.02
KSA,STK,51.02,41072,41072,0,-0.504,0.953,2084916.04
STIP,STK,104.22,103892,103892,0,1.049,5,10941250.11
TIP,STK,121.13,26815,26815,0,1.055,1.5,3282375.03
ZN,FUT,119421.89,27,27,0,0,1.5,3282375.03
ZB,FUT,139656.26,23,24,1,4.348,1.5,3282375.03
ZT,FUT,211445.33,15,16,1,6.667,1.5,3282375.03
CYBA,STK,5.83,1200565,1126029,-74536,-6.208,3,6564750.07
CNYB,STK,5.63,827244,777353,-49891,-6.031,2,4376500.04
GBS,FUT,119281.48,29,28,-1,-3.448,1.5,3282375.03
IAU,STK,37.61,114399,114399,0,1.719,2,4376500.04
GOIL,FUT,113531.18,11,13,2,18.182,0.7,1531775.02
HO,FUT,151116,8,10,2,25,0.7,1531775.02
ZC,FUT,40350,33,38,5,15.152,0.7,1531775.02
ZSLME,FUT,112301.73,11,14,3,27.273,0.7,1531775.02
KE,FUT,,0,,,,0,0
SB,FUT,22321.6,58,69,11,18.966,0.7,1531775.02
ZW,FUT,56387.52,23,27,4,17.391,0.7,1531775.02
ZL,FUT,46698,28,33,5,17.857,0.7,1531775.02
CT,FUT,71430,18,21,3,16.667,0.7,1531775.02
,,,,,,,,
,,,,,,,2.704,131513826.54
