Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,48.34,11404,10457,-947,-8.304,0.298,505499.58
MCK,STK,320.6,1748,1577,-171,-9.783,0.298,505499.58
ABBV,STK,158.15,3426,3196,-230,-6.713,0.298,505499.58
ADM,STK,92.49,5765,5465,-300,-5.204,0.298,505499.58
ED,STK,95.44,5774,5297,-477,-8.261,0.298,505499.58
ABC,STK,157.75,3500,3204,-296,-8.457,0.298,505499.58
DLTR,STK,167.11,3265,3025,-240,-7.351,0.298,505499.58
CF,STK,98.54,2811,2565,-246,-8.751,0.149,252749.79
VRTX,STK,268.64,2041,1882,-159,-7.79,0.298,505499.58
SRE,STK,165.5,3353,3054,-299,-8.917,0.298,505499.58
BMY,STK,77.2,7292,6548,-744,-10.203,0.298,505499.58
FE,STK,44.74,12204,11299,-905,-7.416,0.298,505499.58
CTVA,STK,57,9678,8868,-810,-8.369,0.298,505499.58
HSY,STK,227.98,2464,2217,-247,-10.024,0.298,505499.58
HRL,STK,53.53,10354,9443,-911,-8.799,0.298,505499.58
QQQ,STK,324.42,149070,137485,-11585,-7.772,26.25,44602904.53
XLE,STK,77.35,23079,20930,-2149,-9.311,0.953,1618920.28
EWU,STK,32.46,54547,49874,-4673,-8.567,0.953,1618920.28
GNR,STK,60.64,29900,26697,-3203,-10.712,0.953,1618920.28
2823,STK,1.96,451600,413000,-38600,-8.55,0.476,809460.14
KSA,STK,50.94,35750,31781,-3969,-11.102,0.953,1618920.28
STIP,STK,104.65,86710,81183,-5527,-6.374,5,8495791.34
TIP,STK,122.08,22337,20878,-1459,-6.532,1.5,2548737.4
ZB,FUT,141031.26,19,18,-1,-5.263,1.5,2548737.4
ZT,FUT,210835.92,13,12,-1,-7.692,1.5,2548737.4
GBS,FUT,116402.62,24,22,-2,-8.333,1.5,2548737.4
JGB,FUT,1145011,8,7,-1,-12.5,5,8495791.34
IAU,STK,36.42,50255,46655,-3600,-7.163,1,1699158.27
ZC,FUT,40762.52,31,29,-2,-6.452,0.7,1189410.79
ZSLME,FUT,104864.42,12,11,-1,-8.333,0.7,1189410.79
SB,FUT,21649.61,61,55,-6,-9.836,0.7,1189410.79
ZW,FUT,54900,23,22,-1,-4.348,0.7,1189410.79
CT,FUT,74415,18,16,-2,-11.111,0.7,1189410.79
NG,FUT,68635.94,18,17,-1,-5.556,0.7,1189410.79
KE,FUT,57412.5,22,21,-1,-4.545,0.7,1189410.79
,,,,,,,,
,,,,,,,2.154,96429355.78
