Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
PSA,STK,406.77,1675,1675,0,0.358,0.298,683699.04
EXC,STK,48.11,13950,13950,0,1.871,0.298,683699.04
MCK,STK,322.58,2099,2099,0,0.953,0.298,683699.04
ABBV,STK,166.1,4074,4074,0,1.031,0.298,683699.04
CB,STK,214.63,3126,3126,0,1.887,0.298,683699.04
ADM,STK,95.45,7099,7099,0,0.902,0.298,683699.04
MOS,STK,76.8,4552,4552,0,-2.219,0.149,341849.52
ED,STK,97.8,7031,7031,0,-0.569,0.298,683699.04
ABC,STK,162.67,4137,4137,0,1.595,0.298,683699.04
DLTR,STK,167.26,4066,4066,0,0.541,0.298,683699.04
BRK B,STK,350.9,1913,1913,0,1.83,0.298,683699.04
CF,STK,111.36,3143,3143,0,-2.323,0.149,341849.52
NEM,STK,82.95,8273,8273,0,-0.375,0.298,683699.04
VRTX,STK,281.15,2394,2394,0,1.587,0.298,683699.04
SRE,STK,169.63,4000,4000,0,0.775,0.298,683699.04
BMY,STK,76.55,8797,8797,0,1.523,0.298,683699.04
QQQ,STK,342.44,178697,178697,0,-1.416,26.25,60326386
XLE,STK,79.4,27680,27680,0,-0.372,0.953,2189624.43
EWU,STK,33.84,63707,63707,0,1.567,0.953,2189624.43
PICK,STK,50.81,42542,42542,0,1.298,0.953,2189624.43
2823,STK,2.07,520600,520600,0,1.593,0.476,1094812.22
KSA,STK,50.18,43147,43147,0,1.131,0.953,2189624.43
STIP,STK,104.2,108709,108709,0,1.441,5,11490740.19
TIP,STK,121.4,27944,27944,0,1.618,1.5,3447222.06
ZN,FUT,120453.14,28,29,1,3.571,1.5,3447222.06
ZB,FUT,142218.75,24,24,0,0,1.5,3447222.06
ZT,FUT,211671.88,16,16,0,0,1.5,3447222.06
CYBA,STK,5.86,1160005,1160005,0,1.424,3,6894444.11
CNYB,STK,5.66,799297,799297,0,1.598,2,4596296.08
GBS,FUT,119741.07,28,29,1,3.571,1.5,3447222.06
IAU,STK,37.53,60905,60905,0,0.542,1,2298148.04
COIL,FUT,106410,11,11,0,0,0.5,1149074.02
GOIL,FUT,105604.45,11,11,0,0,0.5,1149074.02
HO,FUT,148272.62,8,8,0,0,0.5,1149074.02
ZC,FUT,38512.52,29,30,1,3.448,0.5,1149074.02
ZSLME,FUT,112231.64,11,10,-1,-9.091,0.5,1149074.02
KE,FUT,58337.53,19,20,1,5.263,0.5,1149074.02
SB,FUT,22736,50,50,0,2,0.5,1149074.02
ZW,FUT,55600,20,21,1,5,0.5,1149074.02
NG,FUT,67960,17,0,-17,-100,0,0
ZL,FUT,44334,25,26,1,4,0.5,1149074.02
,,,,,,,,
,,,,,,,2.718,133292586.44
