Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,49.15,8072,8552,480,5.946,0.333,420329.77
MCK,STK,328.69,1221,1279,58,4.75,0.333,420329.77
ABBV,STK,147.37,2741,2852,111,4.05,0.333,420329.77
ADM,STK,90.82,4486,4628,142,3.165,0.333,420329.77
ED,STK,99.26,3973,4235,262,6.595,0.333,420329.77
ABC,STK,154.79,2547,2715,168,6.596,0.333,420329.77
CF,STK,98.77,4254,4254,0,0.047,0.333,420329.77
SRE,STK,163.86,2407,2565,158,6.564,0.333,420329.77
BMY,STK,75.45,5345,5571,226,4.228,0.333,420329.77
CTVA,STK,62.86,6516,6516,0,2.624,0.333,420329.77
AEP,STK,102.03,3868,4120,252,6.515,0.333,420329.77
AMGN,STK,256.74,1568,1637,69,4.401,0.333,420329.77
SO,STK,75.66,5270,5556,286,5.427,0.333,420329.77
PGR,STK,119.38,3313,3521,208,6.278,0.333,420329.77
LMT,STK,440.11,912,955,43,4.715,0.333,420329.77
QQQ,STK,307.71,96865,100401,3536,3.65,24.5,30894241.21
XLE,STK,88.01,37726,39401,1675,4.44,2.75,3467720.95
IXC,STK,40.43,82178,85771,3593,4.372,2.75,3467720.95
ZB,FUT,139343.77,13,14,1,7.692,1.5,1891484.16
ZT,FUT,211000,29,30,1,3.448,5,6304947.19
JGB,FUT,1157577.6,5,5,0,0,5,6304947.19
YT,FUT,78122.71,78,40,-38,-48.718,2.5,3152473.59
STIP,STK,102.97,0,30615,30615,Inf,2.5,3152473.59
IAU,STK,34.77,34856,36267,1411,4.048,1,1260989.44
ZC,FUT,37462.5,16,17,1,6.25,0.5,630494.72
NG,FUT,83310,7,8,1,14.286,0.5,630494.72
ZL,FUT,46308,13,14,1,7.692,0.5,630494.72
HO,FUT,170242.75,4,4,0,0,0.5,630494.72
RB,FUT,169813.25,4,4,0,0,0.5,630494.72
KE,FUT,58737.5,10,11,1,10,0.5,630494.72
ZS,FUT,84425,7,7,0,0,0.5,630494.72
ZW,FUT,54712.55,11,12,1,9.091,0.5,630494.72
CL,FUT,116200,5,5,0,0,0.5,630494.72
DA,FUT,49000,12,13,1,8.333,0.5,630494.72
SB,FUT,,0,,,,0,0
CT,FUT,,0,,,,0,0
,,,,,,,,
,,,,,,,1.73,72506892.02
