Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,42.26,6893,7355,462,6.702,0.333,310810.45
MCK,STK,307.68,988,988,0,2.227,0.333,310810.45
ABBV,STK,136.28,2174,2281,107,4.922,0.333,310810.45
ADM,STK,81.51,3698,3813,115,3.11,0.333,310810.45
ED,STK,88.25,3372,3522,150,4.448,0.333,310810.45
CF,STK,90.2,3211,3446,235,7.319,0.333,310810.45
SRE,STK,144.74,2061,2147,86,4.173,0.333,310810.45
BMY,STK,72.66,4122,4278,156,3.785,0.333,310810.45
AEP,STK,90.19,3261,3446,185,5.673,0.333,310810.45
SO,STK,66.09,4411,4703,292,6.62,0.333,310810.45
PGR,STK,112.57,2671,2761,90,3.37,0.333,310810.45
LMT,STK,413.16,715,752,37,5.175,0.333,310810.45
NOC,STK,458.45,658,678,20,3.04,0.333,310810.45
CNP,STK,28.12,10590,11053,463,4.372,0.333,310810.45
HSY,STK,206.19,1444,1507,63,4.363,0.333,310810.45
QQQ,STK,274.92,80327,83095,2768,3.446,24.5,22844570.63
XLE,STK,80.4,29534,31893,2359,7.987,2.75,2564186.5
IXC,STK,37.58,65483,68233,2750,4.2,2.75,2564186.5
ZT,FUT,207976.55,11,11,0,0,2.5,2331078.64
JGB,FUT,1098799.5,2,0,-2,-100,0,0
STIP,STK,101.65,44522,45865,1343,3.016,5,4662157.27
IAU,STK,34.62,26297,26297,0,2.419,1,932431.45
NG,FUT,76320,12,12,0,0,1,932431.45
ZL,FUT,44118,20,21,1,5,1,932431.45
RB,FUT,161758.8,5,6,1,20,1,932431.45
ZS,FUT,76112.5,12,12,0,0,1,932431.45
CL,FUT,112210.38,8,8,0,0,1,932431.45
DA,FUT,48380,19,19,0,0,1,932431.45
COIL,FUT,117270,7,8,1,14.286,1,932431.45
HO,FUT,187563.6,5,5,0,0,1,932431.45
GOIL,FUT,130019.29,7,7,0,0,1,932431.45
CT,FUT,58814.13,15,16,1,6.667,1,932431.45
,,,,,,,,
,,,,,,,1.369,49885082.24
