Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,115.37,4275,4275,0,2.503,0.333,505495.98
LVS,STK,62.9,7943,7943,0,1.171,0.333,505490.97
GILD,STK,86.57,5763,5763,0,1.319,0.333,505490.97
ORLY,STK,903.81,539,559,20,3.711,0.333,505490.97
ULTA,STK,541.37,896,934,38,4.241,0.333,505490.97
LMT,STK,482.51,995,0,-995,-100,0,0
ABBV,STK,162.02,3037,0,-3037,-100,0,0
FSLR,STK,211.7,2265,2388,123,5.43,0.333,505490.97
PCG,STK,16.89,28864,29928,1064,3.686,0.333,505490.97
SGEN,STK,203.8,2389,2480,91,3.809,0.333,505490.97
HSY,STK,260.85,1874,1938,64,3.415,0.333,505490.97
ACGL,STK,71.68,6761,7052,291,4.304,0.333,505490.97
PCAR,STK,73.15,6725,6725,0,2.751,0.333,505490.97
AZN,STK,75.68,6482,6679,197,3.039,0.333,505490.97
YUM,STK,137.75,3550,3670,120,3.38,0.333,505490.97
LLY,STK,385.24,0,1312,1312,Inf,0.333,505490.97
AZO,STK,2681.41,0,189,189,Inf,0.333,505490.97
QQQ,STK,316.38,139293,143797,4504,3.233,30,45494642.64
RING,STK,26.24,138193,144482,6289,4.551,2.5,3791220.22
EWW,STK,59.95,61033,63240,2207,3.616,2.5,3791220.22
STIP,STK,98.94,66633,68973,2340,3.512,4.5,6824196.4
LTPZ,STK,61.04,107792,111799,4007,3.717,4.5,6824196.4
IGSB,STK,50.49,130482,135159,4677,3.584,4.5,6824196.4
IGIB,STK,51.05,129025,133677,4652,3.606,4.5,6824196.4
IGLB,STK,51.98,0,131285,131285,Inf,4.5,6824196.4
HYG,STK,74.99,0,91001,91001,Inf,4.5,6824196.4
UB,FUT,139562.51,47,49,2,4.255,4.5,6824196.4
ZB,FUT,130312.5,50,52,2,4,4.5,6824196.4
TN,FUT,120609.38,55,57,2,3.636,4.5,6824196.4
ZN,FUT,114703.12,57,59,2,3.509,4.5,6824196.4
ZF,FUT,109382.82,60,62,2,3.333,4.5,6824196.4
CGB,FUT,92777.38,71,74,3,4.225,4.5,6824196.4
GBL,FUT,147158.27,45,0,-45,-100,0,0
BTP,FUT,124822.55,53,0,-53,-100,0,0
IAU,STK,37.61,38830,40321,1491,3.84,1,1516488.09
HO,FUT,104437.14,7,0,-7,-100,0,0
RB,FUT,107410.86,7,3,-4,-57.143,0.238,361068.69
SB,FUT,27440,28,13,-15,-53.571,0.238,361068.69
GF,FUT,106087.57,7,3,-4,-57.143,0.238,361068.69
CC,FUT,29470,26,12,-14,-53.846,0.238,361068.69
LE,FUT,65760,12,5,-7,-58.333,0.238,361068.69
ZM,FUT,44520,9,8,-1,-11.111,0.238,361068.69
PL,FUT,56040,0,6,6,Inf,0.238,361068.69
ZL,FUT,31974,-12,0,12,-100,0,0
HE,FUT,34454.27,-11,-21,-10,90.909,-0.476,722137.22
SCI,FUT,10377.86,-36,-70,-34,94.444,-0.476,722137.22
NG,FUT,23840,-16,0,16,-100,0,0
ZO,FUT,16887.52,-23,-43,-20,86.957,-0.476,722137.22
DA,FUT,34580,-11,-21,-10,90.909,-0.476,722137.22
HG,FUT,99600,0,-7,-7,#NAME?,-0.476,722137.22
GOIL,FUT,72300,0,-10,-10,#NAME?,-0.476,722137.22
ZSLME,FUT,67150,0,-11,-11,#NAME?,-0.476,722137.22
,,,,,,,,
,,,,,,,4.653,151648738.9
