Symbol,Quantity,AvgPrice
CGBU22,-32,126.75
CGBZ22,13,126.03
FMB,-37496,51.14
FPE,-105889,17.9
GFV2,1,1.86
HEV2,3,0.93
HYG,-24693,76.27
IGIB,-36812,51.59
IGLB,-34864,53.6
KCZ2,-10,2.22
LEV2,2,1.44
LMT,35,440.13
PAU2,-4,2058.0
PAZ2,4,2073.22
PLV2,-17,864.9
QQQ,4850,316.23
SHYD,-84129,22.76
ZB   DEC 22,9,137.86
ZB   SEP 22,-23,138.34
ZL   DEC 22,22,0.65
ZM   DEC 22,2,412.8
