Symbol,Quantity,AvgPrice
ADM,408,86.46
AEP,268,105.13
BMY,507,74.67
CGBU22,2,128.71
CNC,286,96.51
CTVA,520,61.87
ED,290,100.08
FMB,3669,51.65
FPE,9831,18.25
GFV2,1,1.88
HEV2,1,1.0
HSY,89,230.6
HUM,58,495.34
HYG,2506,78.42
IAU,2785,33.72
IGIB,3521,52.45
IGLB,3542,55.15
K,354,75.93
KCZ2,1,2.18
LEV2,1,1.45
LMT,54,440.23
MCK,59,372.71
MRK,355,90.65
NOC,48,485.82
PAU2,1,2155.0
PLV2,1,937.0
QQQ,7241,331.39
SHYD,8474,23.02
SO,369,78.97
SRE,163,168.25
XLE,2743,77.03
XLU,2489,77.68
ZB   SEP 22,1,140.81
ZM   DEC 22,2,400.35
