Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MAA,STK,214.26,3190,3190,0,-2.257,0.298,668137.45
PSA,STK,377.36,1798,1798,0,-1.502,0.298,668137.45
PG,STK,155.1,4402,4402,0,-2.135,0.298,668137.45
EXC,STK,44.28,15954,15089,-865,-5.422,0.298,668137.45
SBNY,STK,304.83,2043,1096,-947,-46.353,0.149,334068.72
MCK,STK,281.82,2393,2393,0,-0.919,0.298,668137.45
FITB,STK,44.55,14482,14997,515,3.556,0.298,668137.45
HSY,STK,212.82,1653,3139,1486,89.897,0.298,668137.45
CVS,STK,105,6422,6422,0,-0.919,0.298,668137.45
ABBV,STK,147.65,4586,4586,0,-1.33,0.298,668137.45
CB,STK,205.52,3255,3255,0,-0.123,0.298,668137.45
ADM,STK,83.34,8187,8187,0,-2.076,0.298,668137.45
KEY,STK,23.22,14250,0,-14250,-100,0,0
MTB,STK,176.22,3712,3712,0,2.128,0.298,668137.45
EXPE,STK,176.2,3605,0,-3605,-100,0,0
AIG,STK,56,11285,0,-11285,-100,0,0
MOS,STK,61.67,0,5417,5417,Inf,0.149,334068.72
GD,STK,245.29,0,2724,2724,Inf,0.298,668137.45
ED,STK,89.88,0,7434,7434,Inf,0.298,668137.45
QQQ,STK,332.39,161798,161798,0,2.312,24.5,55023083.86
XLE,STK,77.52,55236,50699,-4537,-8.214,1.75,3930220.28
EXXX,STK,33.33,23872,14445,-9427,-39.49,0.214,481451.98
EWU,STK,30.77,55529,46940,-8589,-15.468,0.643,1444355.95
PICK,STK,49.8,0,38671,38671,Inf,0.857,1925807.93
2823,STK,2.1,795800,458500,-337300,-42.382,0.429,962903.97
2800,STK,2.71,616000,355500,-260500,-42.319,0.429,962903.97
KSA,STK,46.71,38000,41229,3229,8.497,0.857,1925807.93
FM,STK,33.04,52910,58287,5377,10.163,0.857,1925807.93
STIP,STK,106.22,64247,105716,41469,64.546,5,11229200.79
TIP,STK,128.12,26707,52588,25881,96.907,3,6737520.47
LTPZ,STK,86.14,20467,19554,-913,-4.461,0.75,1684380.12
ZN,FUT,128515.62,26,26,0,0,1.5,3368760.24
ZB,FUT,159156.24,21,21,0,0,1.5,3368760.24
ZT,FUT,215085.94,31,31,0,0,3,6737520.47
CYBA,STK,5.86,1163442,1163442,0,-1.177,3,6737520.47
CNYB,STK,5.67,802987,802987,0,-1.345,2,4491680.31
GBX,FUT,225502.38,8,7,-1,-12.5,0.75,1684380.12
GBS,FUT,121555.64,55,55,0,0,3,6737520.47
BTS,FUT,121452.7,27,28,1,3.704,1.5,3368760.24
IAU,STK,37.86,124194,177959,53765,43.291,3,6737520.47
RB,FUT,155241.65,17,14,-3,-17.647,0.952,2138895.49
AH,FUT,100444.44,25,21,-4,-16,0.952,2138895.49
HO,FUT,168298.19,16,13,-3,-18.75,0.952,2138895.49
COIL,FUT,124590,21,17,-4,-19.048,0.952,2138895.49
GOIL,FUT,121461.59,22,18,-4,-18.182,0.952,2138895.49
NI,FUT,226530,0,9,9,Inf,0.952,2138895.49
KE,FUT,64975,0,33,33,Inf,0.952,2138895.49
KC,FUT,83268.75,28,-13,-41,-146.429,-0.476,1069447.75
ZO,FUT,33887.51,35,-32,-67,-191.429,-0.476,1069447.75
CT,FUT,58485,-20,-18,2,-10,-0.476,1069447.75
LE,FUT,54300,-21,-20,1,-4.762,-0.476,1069447.75
TSR20,FUT,8890,0,-120,-120,#NAME?,-0.476,1069447.75
GF,FUT,78625,0,-14,-14,#NAME?,-0.476,1069447.75
CC,FUT,26140,0,-41,-41,#NAME?,-0.476,1069447.75
SB,FUT,22131.2,-56,0,56,-100,0,0
ZSLME,FUT,105911.33,-12,0,12,-100,0,0
SCI,FUT,16635,-77,0,77,-100,0,0
PA,FUT,327950,-4,0,4,-100,0,0
,,,,,,,,
,,,,,,,3.186,163946332.6
