Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MAA,STK,205.42,3281,2925,-356,-10.85,0.298,600904.27
PSA,STK,358.5,1821,1676,-145,-7.963,0.298,600904.27
PG,STK,,0,,,,0,0
EXC,STK,43.58,15318,13789,-1529,-9.982,0.298,600904.27
SBNY,STK,289.78,1142,1037,-105,-9.194,0.149,300452.13
MCK,STK,284.85,2378,2110,-268,-11.27,0.298,600904.27
FITB,STK,45.5,14982,13207,-1775,-11.848,0.298,600904.27
HSY,STK,206.71,3267,2907,-360,-11.019,0.298,600904.27
CVS,STK,102.81,6481,5845,-636,-9.813,0.298,600904.27
ABBV,STK,152.1,4455,3951,-504,-11.313,0.298,600904.27
CB,STK,204.96,3405,2932,-473,-13.891,0.298,600904.27
ADM,STK,82.57,7962,7278,-684,-8.591,0.298,600904.27
MTB,STK,175.2,3883,3430,-453,-11.666,0.298,600904.27
MOS,STK,58.68,5516,5120,-396,-7.179,0.149,300452.13
GD,STK,233.83,2933,2570,-363,-12.376,0.298,600904.27
ED,STK,89.52,7486,6713,-773,-10.326,0.298,600904.27
ABC,STK,146.15,4626,4112,-514,-11.111,0.298,600904.27
QQQ,STK,318.48,172942,155383,-17559,-10.153,24.5,49486233.76
XLE,STK,72.33,53655,48870,-4785,-8.918,1.75,3534730.98
EXXX,STK,37.36,31310,28975,-2335,-7.458,0.536,1082511.36
EWU,STK,31.4,75751,68950,-6801,-8.978,1.072,2165022.73
PICK,STK,46.02,50570,47045,-3525,-6.971,1.072,2165022.73
2823,STK,1.87,608500,578900,-29600,-4.867,0.536,1082511.36
2800,STK,,0,,,,0,0
KSA,STK,46.06,51687,47004,-4683,-9.06,1.072,2165022.73
FM,STK,,0,,,,0,0
STIP,STK,106.3,105286,95007,-10279,-9.763,5,10099231.38
TIP,STK,127.74,52513,47437,-5076,-9.666,3,6059538.83
LTPZ,STK,85.16,19335,17789,-1546,-7.996,0.75,1514884.71
ZN,FUT,125109.37,27,24,-3,-11.111,1.5,3029769.41
ZB,FUT,153000,22,20,-2,-9.091,1.5,3029769.41
ZT,FUT,213656.25,16,14,-2,-12.5,1.5,3029769.41
CYBA,STK,5.79,1156808,1046552,-110256,-9.531,3,6059538.83
CNYB,STK,5.61,797186,720088,-77098,-9.671,2,4039692.55
GBX,FUT,210455.88,8,7,-1,-12.5,0.75,1514884.71
GBS,FUT,122432.33,55,49,-6,-10.909,3,6059538.83
BTS,FUT,,0,,,,0,0
IAU,STK,36.7,183525,165110,-18415,-10.034,3,6059538.83
RB,FUT,126768.12,8,7,-1,-12.5,0.421,850461.53
AH,FUT,81531.69,13,10,-3,-23.077,0.421,850461.53
COIL,FUT,101087.1,10,8,-2,-20,0.421,850461.53
GOIL,FUT,90550,11,9,-2,-18.182,0.421,850461.53
NI,FUT,480081.56,9,2,-7,-77.778,0.421,850461.53
ZC,FUT,37000,28,23,-5,-17.857,0.421,850461.53
ZO,FUT,32387.5,-32,-26,6,-18.75,-0.421,850461.53
CT,FUT,58965,-36,-29,7,-19.444,-0.842,1700923.25
LE,FUT,55182.18,-39,-31,8,-20.513,-0.842,1700923.25
TSR20,FUT,8527.68,-246,-199,47,-19.106,-0.842,1700923.25
GF,FUT,,0,,,,-0.842,1700923.25
CC,FUT,25620,-81,-66,15,-18.519,-0.842,1700923.25
KC,FUT,80700,-26,-21,5,-19.231,-0.842,1700923.25
,,,,,,,,
,,,,,,,2.896,137349546.8
