Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MAA,STK,212.05,3190,2952,-238,-7.461,0.298,626053.98
PSA,STK,376.15,1798,1664,-134,-7.453,0.298,626053.98
PG,STK,153.01,4402,4092,-310,-7.042,0.298,626053.98
EXC,STK,43.83,15089,14284,-805,-5.335,0.298,626053.98
SBNY,STK,277.95,1096,1096,0,2.737,0.149,313026.99
MCK,STK,278.49,2393,2248,-145,-6.059,0.298,626053.98
FITB,STK,42.23,14997,14997,0,-1.147,0.298,626053.98
HSY,STK,213.38,3139,2934,-205,-6.531,0.298,626053.98
CVS,STK,104.56,6422,5988,-434,-6.758,0.298,626053.98
ABBV,STK,149.7,4586,4182,-404,-8.809,0.298,626053.98
CB,STK,198.92,3255,3147,-108,-3.318,0.298,626053.98
ADM,STK,84.25,8187,7431,-756,-9.234,0.298,626053.98
KEY,STK,,0,,,,0,0
MTB,STK,170.49,3712,3712,0,-1.078,0.298,626053.98
EXPE,STK,,0,,,,0,0
AIG,STK,,0,,,,0,0
MOS,STK,60.1,5417,5208,-209,-3.858,0.149,313026.99
GD,STK,247.29,2724,2532,-192,-7.048,0.298,626053.98
ED,STK,90.14,7434,6945,-489,-6.578,0.298,626053.98
QQQ,STK,325.57,161798,161798,0,-2.125,24.5,51557386.97
XLE,STK,77.48,50699,47531,-3168,-6.249,1.75,3682670.5
EXXX,STK,35.52,14445,12701,-1744,-12.073,0.214,451127.14
EWU,STK,30.78,46940,43970,-2970,-6.327,0.643,1353381.41
PICK,STK,48.81,38671,36970,-1701,-4.399,0.857,1804508.54
2823,STK,2.06,458500,438000,-20500,-4.474,0.429,902254.27
2800,STK,2.67,355500,338000,-17500,-4.944,0.429,902254.27
KSA,STK,47.02,41229,38377,-2852,-6.917,0.857,1804508.54
FM,STK,31.85,58287,58287,0,-2.798,0.857,1804508.54
STIP,STK,106.48,105716,98816,-6900,-6.527,5,10521915.71
TIP,STK,128.75,52588,49034,-3554,-6.758,3,6313149.42
LTPZ,STK,87.47,19554,18044,-1510,-7.722,0.75,1578287.36
ZN,FUT,127359.38,26,25,-1,-3.846,1.5,3156574.71
ZB,FUT,158000,21,20,-1,-4.762,1.5,3156574.71
ZT,FUT,214593.74,31,29,-2,-6.452,3,6313149.42
CYBA,STK,5.86,1163442,1077329,-86113,-7.402,3,6313149.42
CNYB,STK,5.67,802987,742287,-60700,-7.559,2,4208766.28
GBX,FUT,219462.14,7,7,0,0,0.75,1578287.36
GBS,FUT,121792.69,55,52,-3,-5.455,3,6313149.42
BTS,FUT,122152.25,28,26,-2,-7.143,1.5,3156574.71
IAU,STK,38.19,177959,165309,-12650,-7.108,3,6313149.42
RB,FUT,154522.43,14,13,-1,-7.143,0.952,2004174.52
AH,FUT,87950,21,23,2,9.524,0.952,2004174.52
HO,FUT,176416.77,13,11,-2,-15.385,0.952,2004174.52
COIL,FUT,127320,17,16,-1,-5.882,0.952,2004174.52
GOIL,FUT,129025,18,16,-2,-11.111,0.952,2004174.52
NI,FUT,480067.67,6,4,-2,-33.333,0.952,2004174.52
KE,FUT,62150,33,32,-1,-3.03,0.952,2004174.52
KC,FUT,84468.77,-13,-12,1,-7.692,-0.476,1002087.26
ZO,FUT,32037.5,-32,-31,1,-3.125,-0.476,1002087.26
CT,FUT,58620,-18,-17,1,-5.556,-0.476,1002087.26
LE,FUT,55120,-20,-18,2,-10,-0.476,1002087.26
TSR20,FUT,8827.91,-120,-114,6,-5,-0.476,1002087.26
GF,FUT,79900,-14,-13,1,-7.143,-0.476,1002087.26
CC,FUT,26480,-41,-38,3,-7.317,-0.476,1002087.26
SB,FUT,,0,,,,0,0
ZSLME,FUT,,0,,,,0,0
SCI,FUT,,0,,,,0,0
PA,FUT,,0,,,,0,0
,,,,,,,,
,,,,,,,2.969,153619970.28
