Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MAA,STK,203.22,3216,3382,166,5.162,0.298,687376.97
PSA,STK,368.05,1784,1868,84,4.709,0.298,687376.97
EXC,STK,43.7,15148,15729,581,3.835,0.298,687376.97
SBNY,STK,301,1024,1142,118,11.523,0.149,343688.48
MCK,STK,300.02,2204,2291,87,3.947,0.298,687376.97
CVS,STK,106.21,6177,6472,295,4.776,0.298,687376.97
ABBV,STK,159.25,4130,4316,186,4.504,0.298,687376.97
CB,STK,210.64,3094,3263,169,5.462,0.298,687376.97
ADM,STK,89.9,7508,7508,0,1.838,0.298,687376.97
MTB,STK,178.91,3507,3842,335,9.552,0.298,687376.97
MOS,STK,68.21,4981,4981,0,1.164,0.149,343688.48
GD,STK,239.69,2779,2868,89,3.203,0.298,687376.97
ED,STK,89.94,7402,7643,241,3.256,0.298,687376.97
ABC,STK,151.53,4345,4536,191,4.396,0.298,687376.97
DLTR,STK,155.15,4107,4430,323,7.865,0.298,687376.97
BRKB,STK,350.49,1886,1961,75,3.977,0.298,687376.97
QQQ,STK,353.93,153612,164510,10898,7.094,25.2,58224872.63
XLE,STK,77.54,30552,30552,0,2.409,1.05,2426036.36
EXXX,STK,38.51,30234,32155,1921,6.354,0.536,1238295.17
EWU,STK,33.66,68761,73577,4816,7.004,1.072,2476590.34
PICK,STK,50.68,47483,47483,0,2.915,1.072,2476590.34
2823,STK,2.06,575200,601100,25900,4.505,0.536,1238295.17
KSA,STK,47.48,50121,52161,2040,4.07,1.072,2476590.34
STIP,STK,106.28,105088,108699,3611,3.436,5,11552554.09
TIP,STK,126.49,53309,53309,0,2.795,3,6931532.46
LTPZ,STK,86.24,20364,20364,0,-1.326,0.75,1732883.11
ZN,FUT,122703.11,27,28,1,3.704,1.5,3465766.23
ZB,FUT,148687.5,22,23,1,4.545,1.5,3465766.23
ZT,FUT,212273.44,16,16,0,0,1.5,3465766.23
CYBA,STK,5.82,1147110,1190985,43875,3.825,3,6931532.46
CNYB,STK,5.62,790594,822246,31652,4.004,2,4621021.64
GBX,FUT,203832.38,8,9,1,12.5,0.75,1732883.11
GBS,FUT,121847.22,55,57,2,3.636,3,6931532.46
IAU,STK,37.09,60467,62295,1828,3.023,1,2310510.82
RB,FUT,143253.5,4,4,0,0,0.238,550121.54
COIL,FUT,118296.6,5,5,0,0,0.238,550121.54
GOIL,FUT,125638.75,4,4,0,0,0.238,550121.54
ZC,FUT,37587.5,14,15,1,7.143,0.238,550121.54
HO,FUT,161445,3,3,0,0,0.238,550121.54
ZO,FUT,35412.53,15,16,1,6.667,0.238,550121.54
CT,FUT,65065,8,8,0,0,0.238,550121.54
LE,FUT,54355.6,-20,-20,0,0,-0.476,1100243.3
TSR20,FUT,8593.22,-123,-128,-5,4.065,-0.476,1100243.3
GF,FUT,82940,-13,-13,0,0,-0.476,1100243.3
CC,FUT,26450,-40,-42,-2,5,-0.476,1100243.3
KC,FUT,84750,-12,-13,-1,8.333,-0.476,1100243.3
PB,FUT,58712.39,-18,-19,-1,5.556,-0.476,1100243.3
PL,FUT,51475,-21,-21,0,0,-0.476,1100243.3
,,,,,,,,
,,,,,,,2.828,145562227.61
