Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MAA,STK,208.18,2952,3090,138,4.675,0.298,643260.76
PSA,STK,367.2,1664,1752,88,5.288,0.298,643260.76
PG,STK,147.01,4092,4376,284,6.94,0.298,643260.76
EXC,STK,43.49,14284,14791,507,3.549,0.298,643260.76
SBNY,STK,287.01,1096,1096,0,2.281,0.149,321630.38
MCK,STK,272.75,2248,2358,110,4.893,0.298,643260.76
FITB,STK,42.62,14997,14997,0,0.64,0.298,643260.76
HSY,STK,204.01,2934,3153,219,7.464,0.298,643260.76
CVS,STK,102.54,5988,6273,285,4.76,0.298,643260.76
ABBV,STK,147.4,4182,4364,182,4.352,0.298,643260.76
CB,STK,197.65,3147,3255,108,3.432,0.298,643260.76
ADM,STK,83.13,7431,7738,307,4.131,0.298,643260.76
MTB,STK,168.13,3712,3826,114,3.071,0.298,643260.76
MOS,STK,57.06,5208,5637,429,8.237,0.149,321630.38
GD,STK,233.29,2532,2757,225,8.886,0.298,643260.76
ED,STK,88.75,6945,7248,303,4.363,0.298,643260.76
QQQ,STK,330.19,161798,161798,0,-0.842,24.5,52974415.41
XLE,STK,75.4,47531,50184,2653,5.582,1.75,3783886.82
EXXX,STK,36.88,12701,12701,0,-1.047,0.214,463526.13
EWU,STK,31.59,43970,43970,0,0.114,0.643,1390578.4
PICK,STK,47.54,36970,39001,2031,5.494,0.857,1854104.54
2823,STK,2.06,438000,438000,0,2.745,0.429,927052.27
2800,STK,2.66,338000,348500,10500,3.111,0.429,927052.27
KSA,STK,47.55,38377,38377,0,1.605,0.857,1854104.54
FM,STK,32.14,58287,58287,0,-1.028,0.857,1854104.54
STIP,STK,106.67,98816,98816,0,2.565,5,10811105.19
TIP,STK,128.98,49034,49034,0,2.566,3,6486663.11
LTPZ,STK,88.59,18044,18044,0,1.446,0.75,1621665.78
ZN,FUT,126882.8,25,26,1,4,1.5,3243331.56
ZB,FUT,156562.5,20,21,1,5,1.5,3243331.56
ZT,FUT,214398.45,29,30,1,3.448,3,6486663.11
CYBA,STK,5.85,1077329,1077329,0,2.924,3,6486663.11
CNYB,STK,5.67,742287,742287,0,2.748,2,4324442.07
GBX,FUT,216424.14,7,7,0,0,0.75,1621665.78
GBS,FUT,122391.71,52,52,0,1.923,3,6486663.11
BTS,FUT,122791.54,26,26,0,0,1.5,3243331.56
IAU,STK,38.28,165309,165309,0,2.507,3,6486663.11
RB,FUT,151141.23,13,14,1,7.692,0.952,2059258.23
AH,FUT,87883.3,23,23,0,0,0.952,2059258.23
HO,FUT,171242.36,11,12,1,9.091,0.952,2059258.23
COIL,FUT,124150,16,17,1,6.25,0.952,2059258.23
GOIL,FUT,122925,16,17,1,6.25,0.952,2059258.23
NI,FUT,289537.78,9,0,-9,-100,0,0
KE,FUT,56737.5,32,36,4,12.5,0.952,2059258.23
KC,FUT,87975,-12,-12,0,0,-0.476,1029629.12
ZO,FUT,32237.52,-31,-32,-1,3.226,-0.476,1029629.12
CT,FUT,59130,-17,-17,0,0,-0.476,1029629.12
LE,FUT,55636.78,-18,-19,-1,5.556,-0.476,1029629.12
TSR20,FUT,9010,-114,-114,0,0,-0.476,1029629.12
GF,FUT,80387.54,-13,-13,0,0,-0.476,1029629.12
CC,FUT,26300,-38,-38,0,2.632,-0.476,1029629.12
,,,,,,,,
,,,,,,,3.077,155782878.59
