Action,Quantity,Symbol,SecType,Exchange,Currency,TimeInForce,OrderType,Account,Algo allowPastEndTime,Algo strategyType,Algo startTime,Algo endTime,Algo strategy,LastTradingDayOrContractMonth,Multiplier
SELL,186,MAA,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,84,PSA,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,676,EXC,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,149,SBNY,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,156,MCK,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,1220,FITB,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,139,HSY,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,335,CVS,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,302,ABBV,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,223,CB,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,288,ADM,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,293,MTB,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,254,MOS,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,361,ED,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,329,ABC,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,13208,QQQ,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,2000,XLE,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,2661,EXXX,STK,SMART/FWB,EUR,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,6369,EWU,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,3379,PICK,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,44900,2823,STK,SEHK,HKD,DAY,MKT,U8251256,FALSE,Marketable,20220318 09:45:00 SGT,20220318 12:00:00 SGT,Twap,,
SELL,3634,KSA,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,4347,STIP,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,1691,TIP,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,1162,LTPZ,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,2,ZN,FUT,ECBOT,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,20220621,1000
SELL,1,ZB,FUT,ECBOT,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,20220621,1000
SELL,1,ZT,FUT,ECBOT,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,20220630,2000
SELL,61729,CYBA,STK,SMART/AEB,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,41421,CNYB,STK,SMART/AEB,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
SELL,2,GBS,FUT,DTB,EUR,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,20220608,1000
SELL,60258,IAU,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,Marketable,09:45:00 EST,12:45:00 EST,Twap,,
