Symbol,Quantity,AvgPrice
2823,25900,16.17
ABBV,171,159.88
ABC,190,151.43
ADM,259,88.14
BRK B,127,348.48
CB,105,212.52
CNYB,29236,5.62
CVS,250,106.71
CYBA,44319,5.81
ED,296,88.95
EXC,570,43.32
EXXX,1454,35.36
GD,83,240.13
GFK2,-1,1.65
IAU,2093,36.72
KSA,1700,47.65
LEM2,-1,1.35
LTPZ,955,82.79
MAA,141,204.19
MCK,82,300.28
MOS,271,67.73
PICK,1546,50.75
PLN2,-1,1024.9
PSA,52,368.27
STIP,4058,106.04
TIP,2208,125.77
XLE,963,77.04
ZC   MAY 22,1,7.58
ZN   JUN 22,1,122.86
ZO   MAY 22,1,7.34
ZT   JUN 22,1,106.13
